ruca,great_circle_distance,origin,destination
Rural,72.35242892118039,"38.327826,-111.526391","39.373828,-111.589833"
Rural,88.47329786959888,"35.67204,-118.24101","36.543281,-119.402556"
Rural,35.17889237254275,"42.46471,-95.67501","42.4343,-96.363804"
Rural,43.24030803369357,"45.080517,-96.555664","44.950727,-95.689617"
Rural,75.0762813247805,"43.16353,-111.01802","42.909839,-112.46357"
Rural,69.54847358263656,"42.821248,-94.835889","43.059802,-96.171737"
Rural,81.0629333764188,"41.780239,-107.117226","42.817171,-106.37512"
Rural,84.09602510671598,"36.647144,-85.567555","36.972133,-84.102509"
Rural,89.69480614423122,"48.74527,-111.96532","47.526221,-111.296556"
Rural,89.98321975288567,"39.610229,-97.12993","40.848775,-96.602547"
Rural,15.65222815792637,"43.716624,-123.334749","43.80016,-123.043203"
Rural,84.33629829893903,"39.316461,-103.323143","38.837655,-104.769498"
Rural,66.25000129434743,"47.254164,-105.172545","46.403426,-105.819044"
Rural,79.13564416948304,"34.56897,-85.61497","34.790166,-86.981535"
Rural,41.13293924642701,"36.936767,-82.364288","36.34912,-82.24552"
Rural,85.17889528922441,"43.704702,-70.990155","42.472132,-71.023298"
Rural,85.62795799881744,"41.690895,-111.184512","40.606542,-111.981429"
Rural,34.67137896347999,"41.568548,-101.059489","41.120786,-100.757745"
Rural,44.14399544678933,"42.64276,-91.81267","42.033367,-91.553014"
Rural,36.34014704546027,"40.306854,-92.085363","40.417697,-91.4106"
Rural,24.53991168620034,"39.104548,-91.382863","38.805669,-91.136118"
Rural,83.91189933686056,"47.851669,-90.001214","47.109662,-88.578564"
Rural,86.32848727503503,"30.053,-83.17486","30.301641,-81.758431"
Rural,58.00405885491938,"29.865649,-99.686783","29.776227,-98.724653"
Rural,63.50109595867512,"40.567574,-87.804046","41.483456,-87.702798"
Rural,27.303621961373576,"34.782306,-91.569612","35.065765,-91.905425"
Rural,73.5389277438007,"48.66889,-98.15122","47.887512,-97.065271"
Rural,72.99943723039381,"40.345196,-96.000386","39.803035,-94.815307"
Rural,88.50134424328569,"42.893126,-124.406262","42.310482,-122.856501"
Rural,78.63368453430023,"41.236677,-120.932949","42.192994,-121.759535"
Rural,75.32730966948198,"41.232626,-103.891757","40.526561,-104.990469"
Rural,72.59470554114885,"40.245907,-92.872023","41.024776,-93.801302"
Rural,69.76947075979302,"45.997182,-83.923941","45.033143,-83.495091"
Rural,67.78347756212992,"35.50962,-75.99602","35.103497,-77.090337"
Rural,89.65295660112615,"47.23601,-117.36991","47.141208,-119.274193"
Rural,82.97067734258623,"31.03912,-104.824473","31.408739,-103.488377"
Rural,75.95088235129367,"43.365345,-71.934059","42.285101,-71.65655"
Rural,82.85285199110452,"40.678825,-106.249045","40.386186,-104.718982"
Rural,70.03475721800011,"46.52052,-94.28861","45.848159,-95.384245"
Rural,74.76474724903436,"30.706523,-95.954649","29.679269,-95.561187"
Rural,58.85644492566106,"41.637767,-92.347941","42.486852,-92.440126"
Rural,76.82222059799261,"36.248623,-92.841645","36.357512,-94.214681"
Rural,72.23912286636536,"36.995808,-79.470112","36.029156,-79.965804"
Rural,23.996254584453812,"44.321282,-76.017151","43.976509,-75.95885"
Rural,41.36290518654533,"34.31288,-93.84186","34.468609,-93.141375"
Rural,35.33259865743186,"38.655719,-99.320339","38.360716,-98.786542"
Rural,27.155548975233685,"37.890172,-99.562672","37.768527,-100.035841"
Rural,30.181942681581404,"37.03729,-95.08996","37.087103,-94.546114"
Rural,69.97348804099438,"43.74534,-73.49845","42.785416,-73.941726"
Rural,66.59050578180867,"45.383307,-87.876231","44.433029,-88.103183"
Rural,81.92597013004266,"39.677625,-123.64746","40.161166,-122.235794"
Rural,62.24866930963916,"36.638835,-81.194296","36.021081,-80.38026"
Rural,72.79373985042947,"37.97823,-119.130361","38.924178,-119.722684"
Rural,69.27674627518844,"37.048401,-96.07768","37.814658,-96.892045"
Rural,62.48411274319419,"33.43289,-95.65746","32.543755,-95.854356"
Rural,84.57499147096274,"44.377928,-86.041189","44.076219,-87.696727"
Rural,42.819332993068215,"34.89462,-88.885227","34.285707,-89.025272"
Rural,73.09040689915368,"38.785693,-78.680304","39.603621,-77.814671"
Rural,89.54992291640485,"47.529679,-100.271687","48.820912,-100.439464"
Rural,62.222633527252604,"44.275371,-96.141967","44.887106,-97.069882"
Rural,55.18772156573245,"38.777546,-80.656974","38.059457,-81.103399"
Rural,80.74109965569993,"47.01392,-97.462894","46.291795,-96.124359"
Rural,62.42470192627212,"36.554374,-91.074481","35.762952,-91.614274"
Rural,25.423319533570023,"46.820533,-102.264513","46.907959,-102.787263"
Rural,86.24501748707964,"36.373497,-99.622067","37.067048,-100.91685"
Rural,58.74188077126407,"41.800421,-80.371429","42.096775,-79.300006"
Rural,49.85071775712449,"40.244068,-97.386612","40.72941,-96.684676"
Rural,64.88936553778265,"38.30243,-109.26364","39.076224,-108.581774"
Rural,16.710670339671328,"37.803608,-100.338634","37.768527,-100.035841"
Rural,84.98571141367104,"41.706644,-92.25127","42.049453,-90.664714"
Rural,69.44978161462504,"38.06539,-80.96843","37.083952,-80.69453"
Rural,74.7404161478312,"43.80925,-69.63282","44.016812,-71.106523"
Rural,24.196458050281823,"47.78117,-110.94014","47.526221,-111.296556"
Rural,65.56712670523613,"47.372863,-96.264276","46.923742,-95.035089"
Rural,78.58096871244676,"41.36335,-97.96923","41.453332,-96.457574"
Rural,63.03201476660293,"37.712919,-75.661132","37.061658,-76.465158"
Rural,51.97468823411103,"47.581047,-101.143206","46.846649,-100.903448"
Rural,73.34223672207936,"45.330939,-90.401519","44.35456,-89.814112"
Rural,83.6816463642203,"33.154212,-105.803067","33.152616,-107.249714"
Rural,71.70266205500515,"40.403717,-97.265045","41.440731,-97.317252"
Rural,35.24216331214727,"43.234658,-85.840115","43.687584,-85.516937"
Rural,64.04967281108111,"41.42125,-70.642806","42.116244,-71.465315"
Rural,48.47563950145568,"36.18752,-106.55642","35.65039,-105.999072"
Rural,17.719232657905785,"44.533125,-75.192865","44.708204,-75.45614"
Rural,76.29165848558313,"35.015157,-77.896863","33.983303,-78.373812"
Rural,89.92719364649118,"39.05612,-98.53646","39.017865,-96.861527"
Rural,81.76609975465338,"40.92499,-94.9772","41.687183,-93.772041"
Rural,34.13843820863505,"45.943108,-93.663152","45.570579,-93.197946"
Rural,85.04331642389786,"43.997966,-89.777051","42.987689,-88.80785"
Rural,40.76264285299231,"34.62817,-97.406715","35.030446,-97.932444"
Rural,64.68719616308795,"38.35501,-98.34951","38.903141,-99.321098"
Rural,67.31259973129946,"43.902311,-71.124612","42.956069,-71.443843"
Rural,17.83719111433797,"48.487741,-109.261678","48.563676,-109.634238"
Rural,58.7614354454376,"40.121683,-83.947262","39.388867,-84.508667"
Rural,71.37963558053403,"46.621697,-121.652807","45.928592,-122.761184"
Rural,55.89424800658412,"43.534002,-88.946714","42.725561,-88.986654"
Rural,35.78381194466407,"42.083362,-109.418358","41.580639,-109.251294"
Rural,80.87381374293952,"46.342219,-123.802552","45.618098,-122.479116"
Rural,75.34225418099618,"34.010316,-93.097627","34.835271,-92.233128"
Rural,29.33735025556611,"42.882661,-92.306271","42.458433,-92.330572"
Rural,69.4611866849827,"37.484252,-92.157003","37.137108,-93.343252"
Rural,46.6527859473308,"35.82699,-99.79956","36.412195,-99.382589"
Rural,38.098013216063784,"40.43021,-115.30727","40.840442,-115.792789"
Rural,59.987826312760944,"44.370733,-101.527178","44.380799,-100.312571"
Rural,26.366355413555123,"41.639449,-76.84143","41.262315,-76.919133"
Rural,70.6700206707677,"41.80868,-78.41946","41.324204,-79.623459"
Rural,73.63673367157999,"39.923097,-95.694761","40.73566,-96.599404"
Rural,46.661532257711094,"42.555387,-77.014409","41.977035,-76.543201"
Rural,77.50090639657452,"45.773436,-98.983305","46.880626,-98.723014"
Rural,56.249299882495556,"34.667999,-88.99877","34.820917,-89.971894"
Rural,52.57252099401877,"43.32203,-70.58089","43.906751,-69.908385"
Rural,36.69110633808167,"46.128416,-94.950401","46.344332,-94.24898"
Rural,40.151629193370454,"38.880658,-79.662794","39.422238,-79.391094"
Rural,58.49606790228909,"37.083683,-83.002662","36.644153,-82.098235"
Rural,46.11287698851943,"35.26946,-99.680146","34.665384,-99.333886"
Rural,53.048908100440485,"37.45264,-75.85465","36.830003,-76.418218"
Rural,58.46634485359261,"37.876733,-76.427334","38.638887,-76.895544"
Rural,38.88680079748457,"21.092266,-157.012533","20.877913,-156.455167"
Rural,78.55171087751111,"37.71041,-76.37967","38.581699,-77.30835"
Rural,52.68195878424808,"42.57764,-121.86613","42.367166,-122.859693"
Rural,58.14632708048454,"45.700102,-87.642374","46.512052,-87.961534"
Rural,81.77306158407521,"37.607268,-89.679849","38.59589,-90.506702"
Rural,86.80977513064842,"44.291742,-83.985725","43.687584,-85.516937"
Rural,69.73987564735302,"42.45542,-121.50417","42.310482,-122.856501"
Rural,40.90874006022971,"42.33112,-98.12618","42.02376,-97.44331"
Rural,39.28244573005576,"40.29922,-83.96883","39.908638,-83.428687"
Rural,78.62549488457833,"42.185189,-74.617819","41.113096,-74.107195"
Rural,70.25807223909153,"41.84787,-74.54794","40.889504,-74.095009"
Rural,68.53775476469782,"48.63381,-116.94577","47.699453,-117.445226"
Rural,51.01064354015871,"40.03806,-97.02475","40.72941,-96.684676"
Rural,76.22927973799088,"37.319685,-82.611355","38.407111,-82.375297"
Rural,48.00522396880239,"42.035745,-94.242288","41.536904,-93.59368"
Rural,24.660752929194874,"44.49891,-75.477156","44.662874,-75.032053"
Rural,27.90460039827535,"41.480166,-100.512463","41.120786,-100.757745"
Rural,67.03575891246221,"29.897443,-93.368241","30.865056,-93.285862"
Rural,80.30197691153374,"43.94113,-83.27135","43.379171,-84.677616"
Rural,75.86143059073424,"35.65366,-99.919","34.665384,-99.333886"
Rural,18.845998970428933,"42.271774,-93.021413","42.012054,-92.909028"
Rural,82.79098127989351,"39.68,-97.08419","40.878174,-97.101521"
Rural,83.78245384664021,"39.988763,-92.531207","38.864216,-91.943902"
Rural,54.39328560394821,"44.52913,-90.88931","44.35456,-89.814112"
Rural,86.83565603987087,"38.969795,-98.435528","39.019865,-96.819727"
Rural,82.78716866679491,"43.28108,-101.92922","44.033805,-103.217815"
Rural,37.27446970355505,"44.641663,-72.388928","44.304641,-71.798585"
Rural,14.646360854340472,"40.67918,-98.27172","40.885465,-98.336171"
Rural,32.025389444255815,"44.699153,-88.454312","44.241461,-88.351735"
Rural,84.38138520796895,"36.945046,-85.124561","38.088768,-85.664492"
Rural,20.811188005500817,"38.831824,-112.456072","38.748326,-112.084784"
Rural,77.99737623444824,"34.20038,-95.41302","34.086606,-96.770055"
Rural,44.904954257525816,"36.254958,-81.835794","36.846544,-81.500803"
Rural,87.03303532919168,"47.97168,-98.99327","47.930803,-97.113484"
Rural,31.410057071498393,"38.50012,-79.54977","38.89254,-79.843825"
Rural,60.90705140589491,"37.448874,-84.090064","36.817577,-83.318316"
Rural,83.62640298448515,"41.57334,-92.1599","41.687183,-93.772041"
Rural,19.24538106712758,"45.804875,-94.565187","45.723427,-94.947014"
Rural,52.25756203038143,"47.151357,-110.222384","47.491168,-111.219167"
Rural,78.01677557951199,"48.36348,-120.1223","47.30394,-119.540802"
Rural,24.71167711011853,"37.698301,-93.542218","37.640175,-93.096383"
Rural,70.06661314315589,"38.230265,-80.578921","37.805918,-79.409812"
Rural,49.283901090296226,"47.323726,-97.713371","47.887512,-97.065271"
Rural,44.5869135346242,"43.867848,-94.742716","44.16705,-93.947638"
Rural,79.35124926735077,"46.722794,-89.051191","45.80811,-88.046546"
Rural,66.48714276396366,"42.844453,-91.496533","43.313308,-90.346027"
Rural,82.21341389351842,"36.392508,-91.93942","36.70188,-93.369626"
Rural,50.22747067822034,"48.62584,-99.37792","48.820912,-100.439464"
Rural,73.53932379335983,"36.57696,-118.07813","36.543281,-119.402556"
Rural,37.534460254436375,"34.617468,-106.277208","35.025724,-106.713767"
Rural,24.039892527160017,"43.356518,-84.497138","43.43509,-84.030672"
Rural,73.46880505481833,"36.357619,-80.697202","35.295444,-80.758198"
Rural,88.77756622473099,"34.831,-77.81637","35.785833,-78.870003"
Rural,82.00903485296635,"37.567852,-75.858617","37.613934,-77.355421"
Rural,53.44478615658519,"41.666514,-123.421603","42.434872,-123.301515"
Rural,67.60366586526276,"45.27054,-100.88653","44.380799,-100.312571"
Rural,57.37627380745315,"48.925358,-103.071081","48.181972,-103.630221"
Rural,78.77795407513801,"42.224249,-111.420825","41.15159,-111.938405"
Rural,54.70839306064118,"45.775685,-89.574808","46.469644,-90.124916"
Rural,69.17050966499718,"44.38869,-68.03723","44.837454,-69.294372"
Rural,73.76490694713597,"45.844431,-100.283026","46.858098,-100.768499"
Rural,75.94295851694945,"37.883709,-75.604063","36.912713,-76.252393"
Rural,79.32192488735365,"39.838952,-87.471163","39.858338,-85.97601"
Rural,47.01079533641592,"47.10914,-95.782254","46.881818,-96.722503"
Rural,83.98928694804853,"45.994539,-94.123384","45.399548,-92.605661"
Rural,56.18445158118346,"45.469377,-99.595667","45.456105,-98.436419"
Rural,71.94583066297011,"43.204648,-84.494123","42.482083,-83.4715"
Rural,80.88916244185307,"40.160065,-78.234638","39.636811,-76.869512"
Rural,76.31426522590665,"47.949694,-99.133201","46.880626,-98.723014"
Rural,80.32870488751536,"47.206552,-94.263384","46.827904,-95.875711"
Rural,43.66673038738846,"36.03837,-105.38362","35.65039,-105.999072"
Rural,53.583248381475606,"41.732036,-92.512822","42.033367,-91.553014"
Rural,41.39854541854137,"31.447214,-98.458794","31.12031,-97.871233"
Rural,75.32379339944748,"37.449631,-98.3057","36.406557,-97.909162"
Rural,53.31954328328853,"39.964838,-96.551054","40.73566,-96.599404"
Rural,80.6716243242754,"45.717904,-97.470748","46.801605,-96.842214"
Rural,79.17417907903014,"42.643918,-110.988197","43.198152,-112.357836"
Rural,81.99642606177432,"41.877103,-86.630243","42.397256,-88.068744"
Rural,63.32831408305466,"42.704333,-75.184913","42.785416,-73.941726"
Rural,69.05918207056963,"40.69001,-100.39931","40.726386,-99.081635"
Rural,86.8184365044777,"36.362685,-81.919401","36.265864,-80.364617"
Rural,45.65930289613769,"38.43186,-120.57187","38.113223,-121.30931"
Rural,89.92179548467139,"47.761025,-118.729143","47.749069,-116.793358"
Rural,55.07070224046098,"39.59234,-74.45098","40.372616,-74.663248"
Rural,79.56431437969914,"47.82111,-101.29877","48.820912,-100.439464"
Rural,80.59280043371407,"33.316269,-95.788968","33.470485,-94.404148"
Rural,87.61751372913542,"46.853517,-90.915934","45.889657,-89.721551"
Rural,52.59905700464714,"45.012261,-87.266031","44.5263,-88.091438"
Rural,21.21787077748751,"45.641425,-95.709642","45.848159,-95.384245"
Rural,86.04684624195352,"48.165312,-99.432466","48.194732,-101.299693"
Rural,38.917500117764995,"42.16289,-123.64812","41.77284,-124.194649"
Rural,79.54379551569995,"45.44832,-100.92125","44.380799,-100.312571"
Rural,26.31211870021653,"39.096372,-112.283443","38.748326,-112.084784"
Rural,35.83563114881653,"32.85623,-103.76273","32.743072,-103.160566"
Rural,88.00009490268015,"44.69867,-70.42145","44.140959,-72.024679"
Rural,79.29753667459171,"36.58848,-77.82999","37.693152,-77.43951"
Rural,50.52251315313084,"36.55202,-83.97687","37.068463,-84.623445"
Rural,64.24871105246413,"44.004691,-72.15845","43.856847,-73.433222"
Rural,67.71454797496489,"34.831246,-84.331339","35.771241,-83.991555"
Rural,63.32954562256752,"46.824454,-104.122311","46.907959,-102.787263"
Rural,61.0444561554722,"43.54333,-99.92151","44.380799,-100.312571"
Rural,54.05845376118044,"48.660609,-100.352409","48.194732,-101.299693"
Rural,87.4702246511439,"37.66032,-91.11513","37.301311,-89.585287"
Rural,85.69673032733964,"34.95064,-84.38492","34.438654,-85.758942"
Rural,68.80739359823271,"36.669398,-85.856306","35.775204,-86.399693"
Rural,67.51108172154645,"37.839132,-79.069321","37.290087,-80.088999"
Rural,54.27896261034608,"45.651933,-123.853529","46.152995,-122.984041"
Rural,45.715519766591086,"42.06391,-90.16957","42.609896,-89.663968"
Rural,67.57810570168178,"43.17698,-84.84639","42.329186,-85.510613"
Rural,68.98838344187816,"37.43505,-90.95846","38.433471,-90.972195"
Rural,38.852644719371405,"41.21893,-86.42306","41.62348,-85.902205"
Rural,35.23156753413396,"46.521481,-97.416257","46.864166,-96.865751"
Rural,73.68003178039126,"39.74802,-79.123732","40.447297,-80.176247"
Rural,41.140708653545644,"43.321384,-97.547869","43.516781,-96.773492"
Rural,81.57440069233913,"47.444053,-112.513362","46.883912,-114.04202"
Rural,39.45007490302689,"38.11486,-95.685599","38.582125,-95.267201"
Rural,73.3318009860599,"37.84596,-75.56659","36.847429,-76.019071"
Rural,75.1063945198945,"43.224693,-76.840547","42.155365,-77.106342"
Rural,61.41895009348954,"38.04168,-102.00879","37.987052,-100.882631"
Rural,69.31469698895539,"43.172158,-101.734068","42.827152,-103.022119"
Rural,46.06300457221681,"42.33965,-111.38604","41.760337,-111.830363"
Rural,67.49134239904612,"37.217306,-81.990489","37.298564,-83.213522"
Rural,20.62803043465194,"37.688877,-76.431553","37.400444,-76.528759"
Rural,73.23791565973546,"44.065941,-83.846526","43.019913,-83.61"
Rural,72.42799293119438,"39.847328,-96.031629","39.017865,-96.861527"
Rural,67.75780438960497,"40.24088,-91.79711","39.604422,-90.824254"
Rural,42.9869650180027,"37.830256,-81.963853","37.805492,-81.176898"
Rural,63.1449434332447,"41.08399,-72.35592","41.71958,-71.480411"
Rural,43.77062735252519,"39.03556,-100.11791","38.903141,-99.321098"
Rural,77.62335330825593,"45.449196,-99.821987","44.380799,-100.312571"
Rural,70.31580046920516,"48.975272,-118.220816","48.414518,-119.507488"
Rural,75.96841808565458,"39.801787,-97.458269","40.72941,-96.684676"
Rural,32.9995643509918,"40.303424,-124.21441","40.780687,-124.190529"
Rural,85.3729194078908,"43.016096,-72.534025","42.472132,-71.023298"
Rural,58.39481833826813,"30.86906,-99.52867","30.257061,-98.851738"
Rural,84.06030529158194,"37.307074,-91.73234","37.241562,-93.259043"
Rural,66.69781964020522,"38.945805,-100.970176","37.986189,-100.836248"
Rural,61.92971426138894,"44.07536,-68.63336","44.837454,-69.294372"
Rural,63.35223377690698,"45.535762,-90.504465","44.883734,-91.419523"
Rural,32.75705022828798,"40.302682,-83.57512","40.100924,-83.013402"
Rural,58.96698232154869,"38.192224,-108.415514","37.346674,-108.561971"
Rural,70.19043151944254,"38.41039,-80.12257","39.424874,-80.19093"
Rural,84.35116696449072,"48.037889,-118.941876","46.826344,-119.164026"
