zip,ruca,city,state_name,population,county,median_household_income,latitude,longitude
45853,Rural,Kalida,Ohio,"1,577",Putnam,"$84,063",40.98283,-84.19939
45854,Suburban,Lafayette,Ohio,382,Allen,"$45,804",40.758211,-83.949934
45855,Suburban,Latty,Ohio,164,Paulding,"$72,917",41.08866,-84.58523
45856,Rural,Leipsic,Ohio,"5,075",Putnam,"$75,188",41.09838,-83.98467
45858,Suburban,McComb,Ohio,"2,540",Hancock,"$54,217",41.09817,-83.784671
45859,Suburban,McGuffey,Ohio,494,Hardin,"$49,000",40.69283,-83.78549
45860,Rural,Maria Stein,Ohio,"2,632",Mercer,"$95,099",40.394413,-84.535296
45861,Suburban,Melrose,Ohio,427,Paulding,"$62,656",41.08119,-84.428684
45862,Rural,Mendon,Ohio,"1,489",Mercer,"$44,375",40.67338,-84.51884
45863,Suburban,Middle Point,Ohio,"1,236",Van Wert,"$62,375",40.899321,-84.454113
45864,Suburban,Miller City,Ohio,165,Putnam,"$43,750",41.103776,-84.131541
45865,Suburban,Minster,Ohio,"5,599",Auglaize,"$90,398",40.410299,-84.39708
45866,Suburban,Montezuma,Ohio,99,Mercer,"$49,167",40.489028,-84.549391
45867,Suburban,Mount Blanchard,Ohio,"1,031",Hancock,"$83,879",40.904671,-83.528932
45868,Suburban,Mount Cory,Ohio,904,Hancock,"$98,092",40.970761,-83.842293
45869,Suburban,New Bremen,Ohio,"4,461",Auglaize,"$81,571",40.43699,-84.37967
45870,Suburban,New Hampshire,Ohio,447,Auglaize,"$140,391",40.55616,-83.95272
45871,Suburban,New Knoxville,Ohio,"1,916",Auglaize,"$70,729",40.496141,-84.282659
45872,Suburban,North Baltimore,Ohio,"4,330",Wood,"$52,344",41.204236,-83.6837
45873,Suburban,Oakwood,Ohio,"1,933",Paulding,"$53,715",41.117776,-84.390198
45874,Suburban,Ohio City,Ohio,"2,302",Van Wert,"$59,456",40.77144,-84.61551
45875,Suburban,Ottawa,Ohio,"11,216",Putnam,"$76,250",41.019657,-84.111533
45876,Rural,Ottoville,Ohio,980,Putnam,"$66,488",40.93227,-84.33884
45877,Rural,Pandora,Ohio,"2,305",Putnam,"$64,315",40.956609,-83.937984
45879,Suburban,Paulding,Ohio,"6,054",Paulding,"$56,800",41.121205,-84.532406
45880,Suburban,Payne,Ohio,"2,923",Paulding,"$77,539",41.062763,-84.716982
45881,Suburban,Rawson,Ohio,"1,556",Hancock,"$63,214",40.941562,-83.770206
45882,Rural,Rockford,Ohio,"2,813",Mercer,"$59,293",40.669681,-84.657861
45883,Rural,Saint Henry,Ohio,"3,882",Mercer,"$97,071",40.408584,-84.635417
45884,Suburban,Saint Johns,Ohio,166,Auglaize,"$140,819",40.55588,-84.08356
45885,Suburban,Saint Marys,Ohio,"12,791",Auglaize,"$67,356",40.584975,-84.376744
45886,Suburban,Scott,Ohio,566,Paulding,"$108,077",40.975363,-84.603141
45887,Suburban,Spencerville,Ohio,"4,297",Allen,"$54,603",40.70894,-84.35356
45888,Suburban,Uniopolis,Ohio,289,Auglaize,"$75,357",40.602259,-84.086022
45889,Suburban,Van Buren,Ohio,"1,573",Hancock,"$96,023",41.142264,-83.628337
45890,Suburban,Vanlue,Ohio,907,Hancock,"$80,694",40.97533,-83.47909
45891,Urban,Van Wert,Ohio,"15,330",Van Wert,"$56,087",40.873247,-84.594525
45893,Rural,Vaughnsville,Ohio,201,Putnam,"$43,468",40.882077,-84.148028
45894,Suburban,Venedocia,Ohio,762,Van Wert,"$73,663",40.771925,-84.47458
45895,Urban,Wapakoneta,Ohio,"17,816",Auglaize,"$66,227",40.582252,-84.152138
45896,Suburban,Waynesfield,Ohio,"1,901",Auglaize,"$52,274",40.589899,-83.953648
45897,Suburban,Williamstown,Ohio,94,Hancock,,40.834004,-83.651785
45898,Suburban,Willshire,Ohio,755,Van Wert,"$45,625",40.775148,-84.745809
45899,Suburban,Wren,Ohio,188,Van Wert,"$60,625",40.80088,-84.77524
46001,Urban,Alexandria,Indiana,"10,126",Madison,"$60,885",40.213154,-85.680698
46011,Urban,Anderson,Indiana,"17,790",Madison,"$66,411",40.141033,-85.766164
46012,Urban,Anderson,Indiana,"19,794",Madison,"$51,528",40.165726,-85.633225
46013,Urban,Anderson,Indiana,"16,398",Madison,"$44,654",40.05668,-85.674976
46016,Urban,Anderson,Indiana,"18,412",Madison,"$29,879",40.097817,-85.681513
46017,Urban,Anderson,Indiana,"5,660",Madison,"$63,300",40.069277,-85.60716
46030,Urban,Arcadia,Indiana,"2,995",Hamilton,"$66,750",40.167756,-86.045789
46031,Urban,Atlanta,Indiana,"1,954",Hamilton,"$64,923",40.21532,-86.02637
46032,Urban,Carmel,Indiana,"50,309",Hamilton,"$108,368",39.962604,-86.174761
46033,Urban,Carmel,Indiana,"40,003",Hamilton,"$140,945",39.974404,-86.082936
46034,Urban,Cicero,Indiana,"6,959",Hamilton,"$75,159",40.12393,-86.01332
46035,Rural,Colfax,Indiana,"1,363",Clinton,"$64,934",40.19504,-86.66723
46036,Suburban,Elwood,Indiana,"11,316",Madison,"$53,580",40.27698,-85.84192
46037,Urban,Fishers,Indiana,"45,306",Hamilton,"$122,735",39.95987,-85.947942
46038,Urban,Fishers,Indiana,"43,067",Hamilton,"$98,522",39.95559,-86.01387
46039,Suburban,Forest,Indiana,657,Clinton,"$75,202",40.373825,-86.309246
46040,Urban,Fortville,Indiana,"15,813",Hancock,"$111,447",39.894912,-85.792762
46041,Urban,Frankfort,Indiana,"23,126",Clinton,"$53,250",40.304355,-86.468915
46044,Suburban,Frankton,Indiana,"2,964",Madison,"$59,306",40.213173,-85.786049
46045,Suburban,Goldsmith,Indiana,43,Tipton,,40.289836,-86.149423
46047,Suburban,Hobbs,Indiana,48,Tipton,,40.28365,-85.94748
46048,Urban,Ingalls,Indiana,"2,239",Madison,"$55,078",39.95729,-85.798078
46049,Suburban,Kempton,Indiana,"1,127",Tipton,"$60,417",40.28837,-86.22972
46050,Suburban,Kirklin,Indiana,"2,073",Clinton,"$66,705",40.19337,-86.36055
46051,Suburban,Lapel,Indiana,"2,882",Madison,"$67,786",40.05956,-85.834429
46052,Suburban,Lebanon,Indiana,"23,133",Boone,"$64,934",40.050302,-86.490381
46055,Urban,Mccordsville,Indiana,"14,197",Hancock,"$99,860",39.878113,-85.897957
46056,Suburban,Markleville,Indiana,"2,432",Madison,"$65,804",39.985793,-85.617925
46057,Suburban,Michigantown,Indiana,"1,169",Clinton,"$83,264",40.32643,-86.39278
46058,Suburban,Mulberry,Indiana,"1,970",Clinton,"$65,750",40.359433,-86.628659
46060,Urban,Noblesville,Indiana,"47,214",Hamilton,"$81,117",40.073328,-85.999521
46062,Urban,Noblesville,Indiana,"35,633",Hamilton,"$92,562",40.000404,-86.084373
46063,Urban,Orestes,Indiana,382,Madison,"$53,289",40.271524,-85.72808
46064,Urban,Pendleton,Indiana,"16,779",Madison,"$79,246",39.99754,-85.74664
46065,Suburban,Rossville,Indiana,"3,347",Clinton,"$62,586",40.41698,-86.59472
46068,Suburban,Sharpsville,Indiana,"2,799",Tipton,"$88,307",40.354088,-86.118782
46069,Urban,Sheridan,Indiana,"6,813",Hamilton,"$63,645",40.129468,-86.185273
46070,Suburban,Summitville,Indiana,"2,344",Madison,"$60,417",40.314012,-85.666794
46071,Suburban,Thorntown,Indiana,"3,367",Boone,"$81,667",40.068631,-86.58186
46072,Suburban,Tipton,Indiana,"8,696",Tipton,"$59,756",40.311418,-86.063107
46074,Urban,Westfield,Indiana,"41,248",Hamilton,"$107,556",40.04282,-86.12749
46075,Urban,Whitestown,Indiana,"7,816",Boone,"$100,250",40.022608,-86.346179
46076,Suburban,Windfall,Indiana,"1,492",Tipton,"$54,764",40.348927,-85.937642
46077,Urban,Zionsville,Indiana,"32,916",Boone,"$145,774",39.997457,-86.298135
46102,Suburban,Advance,Indiana,397,Boone,"$56,667",39.995599,-86.619774
46103,Suburban,Amo,Indiana,386,Hendricks,"$77,188",39.6881,-86.61361
46104,Suburban,Arlington,Indiana,928,Rush,"$67,981",39.663342,-85.590869
46105,Suburban,Bainbridge,Indiana,"1,847",Putnam,"$82,708",39.76116,-86.81195
46106,Urban,Bargersville,Indiana,"8,905",Johnson,"$93,856",39.52088,-86.16777
46107,Urban,Beech Grove,Indiana,"13,118",Marion,"$55,473",39.713893,-86.093293
46110,Suburban,Boggstown,Indiana,883,Shelby,"$61,576",39.566614,-85.91406
46111,Urban,Brooklyn,Indiana,435,Morgan,"$50,000",39.539599,-86.370057
46112,Urban,Brownsburg,Indiana,"40,574",Hendricks,"$97,286",39.84338,-86.39777
46113,Urban,Camby,Indiana,"15,798",Morgan,"$77,774",39.6533,-86.30309
46115,Suburban,Carthage,Indiana,"1,785",Rush,"$49,792",39.735455,-85.552199
46117,Suburban,Charlottesville,Indiana,512,Hancock,"$86,208",39.838824,-85.625798
46118,Suburban,Clayton,Indiana,"4,485",Hendricks,"$77,245",39.711088,-86.495365
46120,Suburban,Cloverdale,Indiana,"5,660",Putnam,"$57,388",39.51477,-86.7939
46121,Suburban,Coatesville,Indiana,"4,983",Hendricks,"$73,750",39.68782,-86.67028
46122,Urban,Danville,Indiana,"15,945",Hendricks,"$88,475",39.766794,-86.530319
46123,Urban,Avon,Indiana,"41,124",Hendricks,"$90,628",39.764395,-86.403457
46124,Urban,Edinburgh,Indiana,"8,428",Shelby,"$62,628",39.35422,-85.96666
46125,Suburban,Eminence,Indiana,44,Morgan,,39.52144,-86.64139
46126,Suburban,Fairland,Indiana,"3,823",Shelby,"$65,272",39.617344,-85.87593
46127,Rural,Falmouth,Indiana,355,Rush,,39.729032,-85.333088
46128,Suburban,Fillmore,Indiana,"1,712",Putnam,"$82,366",39.652271,-86.73796
46130,Suburban,Fountaintown,Indiana,"2,707",Shelby,"$84,033",39.69477,-85.78303
46131,Urban,Franklin,Indiana,"33,754",Johnson,"$71,908",39.469172,-86.068718
46133,Rural,Glenwood,Indiana,892,Rush,"$64,750",39.58598,-85.276882
46135,Urban,Greencastle,Indiana,"19,580",Putnam,"$58,587",39.699485,-86.857172
46140,Urban,Greenfield,Indiana,"41,214",Hancock,"$71,260",39.821787,-85.775403
46142,Urban,Greenwood,Indiana,"34,982",Johnson,"$77,455",39.62181,-86.175319
46143,Urban,Greenwood,Indiana,"57,265",Johnson,"$79,931",39.59586,-86.116319
46144,Suburban,Gwynneville,Indiana,392,Shelby,"$94,688",39.66172,-85.647634
46146,Suburban,Homer,Indiana,346,Rush,"$84,130",39.5781,-85.57803
46147,Suburban,Jamestown,Indiana,"2,687",Boone,"$74,957",39.971149,-86.622827
46148,Suburban,Knightstown,Indiana,"5,454",Henry,"$65,769",39.7956,-85.52636
46149,Suburban,Lizton,Indiana,"2,327",Hendricks,"$93,417",39.871667,-86.560328
46150,Suburban,Manilla,Indiana,859,Rush,"$62,411",39.546509,-85.583666
46151,Suburban,Martinsville,Indiana,"32,233",Morgan,"$69,710",39.477625,-86.466792
46154,Urban,Maxwell,Indiana,413,Hancock,,39.856763,-85.768357
46155,Rural,Mays,Indiana,214,Rush,"$57,368",39.74366,-85.42997
46156,Suburban,Milroy,Indiana,942,Rush,"$58,056",39.488994,-85.486278
46157,Suburban,Monrovia,Indiana,"3,717",Morgan,"$85,625",39.555178,-86.531957
46158,Urban,Mooresville,Indiana,"24,405",Morgan,"$74,138",39.61282,-86.37416
46160,Suburban,Morgantown,Indiana,"6,552",Brown,"$58,268",39.371437,-86.261102
46161,Suburban,Morristown,Indiana,"2,097",Shelby,"$65,568",39.65521,-85.71264
46162,Urban,Needham,Indiana,319,Johnson,"$73,528",39.560511,-85.96563
46163,Urban,New Palestine,Indiana,"13,948",Hancock,"$91,102",39.739927,-85.885962
46164,Suburban,Nineveh,Indiana,"4,205",Brown,"$87,531",39.36227,-86.08471
46165,Suburban,North Salem,Indiana,"2,055",Hendricks,"$67,121",39.839162,-86.640794
46166,Suburban,Paragon,Indiana,"2,622",Morgan,"$76,383",39.39505,-86.5625
46167,Urban,Pittsboro,Indiana,"7,141",Hendricks,"$106,214",39.86393,-86.46694
46168,Urban,Plainfield,Indiana,"37,058",Hendricks,"$73,503",39.70421,-86.39944
46170,Suburban,Putnamville,Indiana,0,Putnam,,39.668441,-86.828402
46171,Suburban,Reelsville,Indiana,"2,143",Putnam,"$56,250",39.543141,-86.955955
46172,Suburban,Roachdale,Indiana,"2,285",Putnam,"$78,974",39.821381,-86.814317
46173,Suburban,Rushville,Indiana,"10,049",Rush,"$57,690",39.612836,-85.439133
46175,Suburban,Russellville,Indiana,588,Putnam,"$73,056",39.822491,-86.973306
46176,Urban,Shelbyville,Indiana,"28,455",Shelby,"$60,379",39.511568,-85.791993
46180,Suburban,Stilesville,Indiana,786,Morgan,"$65,000",39.632997,-86.607678
46181,Suburban,Trafalgar,Indiana,"5,151",Johnson,"$87,326",39.41616,-86.15082
46182,Suburban,Waldron,Indiana,"1,723",Shelby,"$57,236",39.45366,-85.66692
46183,Urban,West Newton,Indiana,0,Marion,,39.6531,-86.28277
46184,Urban,Whiteland,Indiana,"12,544",Johnson,"$79,643",39.55005,-86.07971
46186,Suburban,Wilkinson,Indiana,"1,788",Hancock,"$68,310",39.895139,-85.643767
46201,Urban,Indianapolis,Indiana,"31,193",Marion,"$34,790",39.775092,-86.13216
46202,Urban,Indianapolis,Indiana,"21,039",Marion,"$54,972",39.784102,-86.163477
46203,Urban,Indianapolis,Indiana,"38,829",Marion,"$44,356",39.743493,-86.113535
46204,Urban,Indianapolis,Indiana,"10,246",Marion,"$77,951",39.772692,-86.158038
46205,Urban,Indianapolis,Indiana,"28,000",Marion,"$56,563",39.829397,-86.134374
46206,Urban,Indianapolis,Indiana,0,Marion,,39.761293,-86.161336
46208,Urban,Indianapolis,Indiana,"21,908",Marion,"$41,076",39.819328,-86.171059
46214,Urban,Indianapolis,Indiana,"23,377",Marion,"$50,496",39.792379,-86.287465
46216,Urban,Indianapolis,Indiana,"2,206",Marion,"$46,905",39.864689,-86.013632
46217,Urban,Indianapolis,Indiana,"39,000",Marion,"$75,602",39.678245,-86.197637
46218,Urban,Indianapolis,Indiana,"29,254",Marion,"$28,758",39.806991,-86.100535
46219,Urban,Indianapolis,Indiana,"38,174",Marion,"$46,758",39.782841,-86.081084
46220,Urban,Indianapolis,Indiana,"36,760",Marion,"$85,942",39.86904,-86.10895
46221,Urban,Indianapolis,Indiana,"27,018",Marion,"$55,639",39.691926,-86.236777
46222,Urban,Indianapolis,Indiana,"38,053",Marion,"$41,502",39.783642,-86.207687
46224,Urban,Indianapolis,Indiana,"39,490",Marion,"$45,668",39.794042,-86.27074
46225,Urban,Indianapolis,Indiana,"4,997",Marion,"$37,111",39.743793,-86.167886
46226,Urban,Indianapolis,Indiana,"44,764",Marion,"$37,798",39.832577,-86.083634
46227,Urban,Indianapolis,Indiana,"57,359",Marion,"$47,541",39.678945,-86.130154
46228,Urban,Indianapolis,Indiana,"16,947",Marion,"$75,185",39.846191,-86.195081
46229,Urban,Indianapolis,Indiana,"28,062",Marion,"$60,435",39.788484,-85.977075
46231,Urban,Indianapolis,Indiana,"10,824",Hendricks,"$62,739",39.703844,-86.30294
46234,Urban,Indianapolis,Indiana,"27,238",Marion,"$81,685",39.808793,-86.316288
46235,Urban,Indianapolis,Indiana,"33,715",Marion,"$48,699",39.84709,-85.974081
46236,Urban,Indianapolis,Indiana,"28,163",Marion,"$94,547",39.868939,-85.976532
46237,Urban,Indianapolis,Indiana,"40,725",Marion,"$71,469",39.671143,-86.07211
46239,Urban,Indianapolis,Indiana,"33,456",Marion,"$84,894",39.726493,-86.000482
46240,Urban,Indianapolis,Indiana,"19,682",Marion,"$57,885",39.906354,-86.124892
46241,Urban,Indianapolis,Indiana,"33,756",Marion,"$44,543",39.709624,-86.261389
46250,Urban,Indianapolis,Indiana,"17,443",Marion,"$62,420",39.904838,-86.067263
46254,Urban,Indianapolis,Indiana,"40,540",Marion,"$51,702",39.849717,-86.271638
46256,Urban,Indianapolis,Indiana,"21,916",Marion,"$75,905",39.897708,-86.009447
46259,Urban,Indianapolis,Indiana,"14,955",Marion,"$116,150",39.667045,-85.998092
46260,Urban,Indianapolis,Indiana,"35,529",Marion,"$62,261",39.898143,-86.177595
46268,Urban,Indianapolis,Indiana,"24,753",Marion,"$52,689",39.868173,-86.21231
46278,Urban,Indianapolis,Indiana,"8,932",Marion,"$135,602",39.872591,-86.276791
46280,Urban,Indianapolis,Indiana,"7,273",Hamilton,"$74,583",39.932373,-86.13128
46290,Urban,Indianapolis,Indiana,67,Hamilton,,39.933778,-86.161824
46301,Suburban,Beverly Shores,Indiana,588,Porter,"$104,063",41.69254,-86.97753
46302,Suburban,Boone Grove,Indiana,55,Porter,"$53,750",41.354186,-87.130431
46303,Urban,Cedar Lake,Indiana,"16,073",Lake,"$79,594",41.36476,-87.44115
46304,Urban,Chesterton,Indiana,"26,476",Porter,"$84,567",41.613626,-87.04613
46307,Urban,Crown Point,Indiana,"70,253",Lake,"$92,888",41.444409,-87.360089
46310,Suburban,Demotte,Indiana,"13,468",Jasper,"$73,138",41.19504,-87.19864
46311,Urban,Dyer,Indiana,"22,578",Lake,"$101,682",41.4942,-87.52171
46312,Urban,East Chicago,Indiana,"26,502",Lake,"$37,807",41.640835,-87.46149
46319,Urban,Griffith,Indiana,"18,012",Lake,"$64,188",41.52837,-87.42365
46320,Urban,Hammond,Indiana,"13,653",Lake,"$30,846",41.691701,-87.510921
46321,Urban,Munster,Indiana,"23,717",Lake,"$96,938",41.550535,-87.502585
46322,Urban,Highland,Indiana,"23,607",Lake,"$71,174",41.546491,-87.457213
46323,Urban,Hammond,Indiana,"23,690",Lake,"$53,007",41.590519,-87.45644
46324,Urban,Hammond,Indiana,"21,894",Lake,"$51,730",41.585185,-87.496665
46327,Urban,Hammond,Indiana,"10,877",Lake,"$47,862",41.627871,-87.498701
46340,Suburban,Hanna,Indiana,"1,301",LaPorte,"$51,429",41.378592,-86.788687
46341,Suburban,Hebron,Indiana,"10,477",Porter,"$82,188",41.347188,-87.152358
46342,Urban,Hobart,Indiana,"31,707",Lake,"$64,113",41.53226,-87.25504
46345,Suburban,Kingsbury,Indiana,75,LaPorte,"$39,250",41.526023,-86.699703
46346,Suburban,Kingsford Heights,Indiana,"1,471",LaPorte,"$50,172",41.480172,-86.691914
46347,Suburban,Kouts,Indiana,"4,773",Porter,"$79,940",41.301319,-87.066825
46348,Suburban,La Crosse,Indiana,"1,108",LaPorte,"$44,514",41.31754,-86.89141
46349,Suburban,Lake Village,Indiana,"2,838",Newton,"$78,794",41.108242,-87.418963
46350,Urban,La Porte,Indiana,"44,473",LaPorte,"$64,262",41.537585,-86.73764
46356,Suburban,Lowell,Indiana,"18,538",Lake,"$76,344",41.280102,-87.411308
46360,Urban,Michigan City,Indiana,"43,888",LaPorte,"$52,026",41.68934,-86.869178
46365,Suburban,Mill Creek,Indiana,598,LaPorte,"$91,471",41.609081,-86.543956
46366,Suburban,North Judson,Indiana,"5,955",Starke,"$50,372",41.25163,-86.735127
46368,Urban,Portage,Indiana,"39,599",Porter,"$63,593",41.57587,-87.17615
46371,Suburban,Rolling Prairie,Indiana,"3,828",LaPorte,"$92,260",41.686609,-86.599414
46373,Urban,Saint John,Indiana,"17,253",Lake,"$108,498",41.453965,-87.453086
46374,Suburban,San Pierre,Indiana,978,Starke,"$65,909",41.216655,-86.884
46375,Urban,Schererville,Indiana,"23,796",Lake,"$79,577",41.487733,-87.441525
46376,Suburban,Schneider,Indiana,198,Lake,"$78,472",41.189953,-87.477881
46377,Urban,Shelby,Indiana,259,Lake,"$58,684",41.191734,-87.339778
46379,Suburban,Sumava Resorts,Indiana,316,Newton,,41.167119,-87.43355
46381,Suburban,Thayer,Indiana,480,Newton,"$31,807",41.17115,-87.331323
46382,Suburban,Union Mills,Indiana,"2,144",LaPorte,"$96,058",41.466863,-86.772226
46383,Urban,Valparaiso,Indiana,"42,279",Porter,"$64,067",41.454731,-87.065565
46385,Urban,Valparaiso,Indiana,"40,955",Porter,"$90,562",41.470567,-87.078309
46390,Suburban,Wanatah,Indiana,"3,156",LaPorte,"$75,767",41.421123,-86.872078
46391,Suburban,Westville,Indiana,"9,340",LaPorte,"$79,631",41.54143,-86.90058
46392,Suburban,Wheatfield,Indiana,"7,827",Jasper,"$87,368",41.133299,-87.063818
46393,Urban,Wheeler,Indiana,217,Porter,,41.508211,-87.17762
46394,Urban,Whiting,Indiana,"11,948",Lake,"$58,026",41.67976,-87.49449
46402,Urban,Gary,Indiana,"6,105",Lake,"$26,614",41.599336,-87.336338
46403,Urban,Gary,Indiana,"11,337",Lake,"$41,609",41.605636,-87.268536
46404,Urban,Gary,Indiana,"16,702",Lake,"$35,071",41.584136,-87.377538
46405,Urban,Lake Station,Indiana,"12,101",Lake,"$50,462",41.57504,-87.23892
46406,Urban,Gary,Indiana,"8,453",Lake,"$33,750",41.596012,-87.388189
46407,Urban,Gary,Indiana,"9,733",Lake,"$26,613",41.578886,-87.319987
46408,Urban,Gary,Indiana,"14,884",Lake,"$39,905",41.544936,-87.375307
46409,Urban,Gary,Indiana,"6,986",Lake,"$33,591",41.548371,-87.324243
46410,Urban,Merrillville,Indiana,"38,873",Lake,"$58,759",41.497212,-87.338656
46501,Suburban,Argos,Indiana,"3,697",Marshall,"$54,785",41.242669,-86.248052
46502,Urban,Atwood,Indiana,0,Kosciusko,,41.259415,-85.976238
46504,Rural,Bourbon,Indiana,"3,423",Marshall,"$74,375",41.323904,-86.150818
46506,Suburban,Bremen,Indiana,"10,070",Marshall,"$65,559",41.40577,-86.242235
46507,Urban,Bristol,Indiana,"9,813",Elkhart,"$73,985",41.712983,-85.824845
46508,Suburban,Burket,Indiana,178,Kosciusko,"$42,750",41.154726,-85.969282
46510,Suburban,Claypool,Indiana,"3,239",Kosciusko,"$87,516",41.136771,-85.871487
46511,Rural,Culver,Indiana,"3,921",Marshall,"$51,887",41.21893,-86.42306
46513,Suburban,Donaldson,Indiana,0,Marshall,,41.361903,-86.444254
46514,Urban,Elkhart,Indiana,"41,503",Elkhart,"$56,916",41.71873,-85.937024
46516,Urban,Elkhart,Indiana,"31,544",Elkhart,"$50,080",41.676594,-85.944127
46517,Urban,Elkhart,Indiana,"26,197",Elkhart,"$53,331",41.617705,-85.965717
46524,Suburban,Etna Green,Indiana,"2,877",Kosciusko,"$59,007",41.27893,-86.04611
46526,Urban,Goshen,Indiana,"32,874",Elkhart,"$60,519",41.584839,-85.858059
46528,Urban,Goshen,Indiana,"27,437",Elkhart,"$69,797",41.624763,-85.839139
46530,Urban,Granger,Indiana,"31,861",St. Joseph,"$107,239",41.734912,-86.139868
46531,Suburban,Grovertown,Indiana,"1,658",Starke,"$52,102",41.34963,-86.524321
46532,Suburban,Hamlet,Indiana,"1,567",Starke,"$54,962",41.393141,-86.594849
46534,Suburban,Knox,Indiana,"10,939",Starke,"$52,449",41.280907,-86.608249
46536,Suburban,Lakeville,Indiana,"2,843",St. Joseph,"$66,948",41.526373,-86.270086
46537,Suburban,Lapaz,Indiana,521,Marshall,"$53,438",41.45977,-86.30834
46538,Suburban,Leesburg,Indiana,"4,292",Kosciusko,"$77,472",41.342883,-85.823785
46539,Suburban,Mentone,Indiana,"2,359",Kosciusko,"$61,488",41.177648,-86.008586
46540,Suburban,Middlebury,Indiana,"12,825",Elkhart,"$92,011",41.67533,-85.7061
46542,Rural,Milford,Indiana,"4,643",Kosciusko,"$74,282",41.396628,-85.869691
46543,Suburban,Millersburg,Indiana,"3,857",Elkhart,"$95,700",41.531255,-85.712083
46544,Urban,Mishawaka,Indiana,"31,503",St. Joseph,"$55,384",41.615082,-86.14782
46545,Urban,Mishawaka,Indiana,"26,448",St. Joseph,"$49,927",41.693767,-86.146824
46550,Suburban,Nappanee,Indiana,"12,158",Elkhart,"$71,531",41.44283,-86.00139
46552,Suburban,New Carlisle,Indiana,"6,542",St. Joseph,"$67,274",41.701172,-86.455494
46553,Urban,New Paris,Indiana,"3,662",Elkhart,"$77,277",41.47867,-85.8192
46554,Suburban,North Liberty,Indiana,"4,448",St. Joseph,"$71,202",41.561716,-86.414045
46555,Suburban,North Webster,Indiana,"2,278",Kosciusko,"$61,000",41.332568,-85.710285
46556,Urban,Notre Dame,Indiana,"8,030",St. Joseph,"$31,471",41.707119,-86.251339
46561,Urban,Osceola,Indiana,"14,500",St. Joseph,"$74,734",41.669504,-86.087002
46562,Suburban,Pierceton,Indiana,"4,761",Kosciusko,"$67,634",41.20032,-85.70554
46563,Urban,Plymouth,Indiana,"23,677",Marshall,"$56,342",41.352997,-86.301486
46565,Rural,Shipshewana,Indiana,"8,645",LaGrange,"$84,758",41.67572,-85.567362
46567,Suburban,Syracuse,Indiana,"9,596",Kosciusko,"$67,393",41.42783,-85.75249
46570,Suburban,Tippecanoe,Indiana,"1,149",Marshall,"$45,179",41.215971,-86.12282
46571,Rural,Topeka,Indiana,"6,071",LaGrange,"$74,130",41.578904,-85.540055
46572,Suburban,Tyner,Indiana,140,Marshall,"$21,985",41.325513,-86.260569
46573,Suburban,Wakarusa,Indiana,"4,034",Elkhart,"$75,481",41.53616,-86.02083
46574,Suburban,Walkerton,Indiana,"7,756",LaPorte,"$63,178",41.488957,-86.446734
46580,Urban,Warsaw,Indiana,"22,083",Kosciusko,"$65,013",41.2228,-85.860179
46582,Urban,Warsaw,Indiana,"14,470",Kosciusko,"$63,923",41.280602,-85.854448
