origin,destination,ruca,great_circle_distance,travel_time
"34.10097,-117.57882","33.830382,-118.158556",Urban,38.12061779094091,60
"37.244238,-121.831604","37.509019,-120.873474",Urban,55.69699479986505,105
"35.35391,-109.0537","34.457886,-110.091284",Rural,85.37646718463375,97
"37.69005,-95.14303","38.366076,-93.751265",Rural,88.98942994762987,127
"38.963206,-76.917795","38.869134,-78.530659",Urban,86.94845836804802,106
"37.82976,-92.74907","36.947645,-93.718432",Suburban,80.90967236695052,106
"40.94649,-73.06927","41.605998,-72.713183",Urban,49.1761089626724,120
"31.480347,-100.143724","31.72607,-99.958787",Suburban,20.166431220834383,24
"38.319575,-104.209119","39.06643,-104.853315",Urban,62.20664797573989,89
"37.615826,-91.906391","37.558957,-90.320724",Suburban,86.9051275852282,132
"43.216975,-92.092682","42.031878,-91.681999",Rural,84.50208457000116,108
"26.196865,-97.750546","26.258365,-98.316788",Urban,35.35192044537464,46
"41.704535,-94.918652","41.291123,-96.117841",Rural,68.31496245166485,86
"36.058133,-98.588383","35.507928,-97.726342",Rural,61.47997159951934,82
"32.234831,-97.665434","31.521725,-97.165805",Suburban,57.33174881522984,83
"36.14511,-82.41681","36.031101,-83.866442",Suburban,81.32217600694389,105
"34.576274,-98.481242","35.194517,-97.42437",Urban,73.57074607342314,90
"36.632573,-94.342802","37.153767,-93.298895",Rural,68.0011650395454,99
"35.057906,-89.864023","35.028308,-90.793645",Urban,52.62658708763336,64
"37.753,-78.859153","37.325544,-79.873385",Rural,62.927206833361694,85
"48.74527,-111.96532","47.526221,-111.296556",Rural,89.69480614423122,93
"39.2856,-89.10758","38.622674,-88.987928",Suburban,46.25278985220992,61
"44.49518,-73.165092","44.849297,-74.288642",Urban,60.384024645117734,124
"36.80481,-83.64575","37.733179,-84.274605",Rural,72.86971389941537,104
"43.081011,-73.068759","42.745696,-73.638746",Suburban,36.995496472392915,60
"40.588854,-73.72709","40.889504,-74.095009",Urban,28.32841059784505,66
"37.275003,-82.944607","36.972133,-84.102509",Rural,67.13378611105377,109
"40.611581,-98.610696","40.163578,-97.173597",Suburban,81.7181907116403,104
"38.08723,-102.62075","37.997895,-103.591688",Suburban,53.19242863517327,62
"25.453604,-80.439114","26.48909,-80.121323",Urban,74.21839399849631,89
"37.359607,-79.141653","36.488402,-79.734227",Urban,68.51752842805703,96
"39.782457,-84.239391","40.125772,-84.61816",Urban,31.066440995219924,47
"41.095556,-78.886154","40.78185,-80.384005",Suburban,81.12657866156083,116
"32.392337,-84.931457","33.040641,-85.012085",Urban,45.0380898168718,48
"42.496734,-84.24306","41.362965,-85.080454",Rural,89.38197592701191,115
"39.06199,-88.37977","38.759229,-89.68598",Suburban,73.27494976229352,82
"34.200833,-118.6649","33.83637,-117.938332",Urban,48.63598162936526,72
"42.009094,-85.449665","42.293165,-85.682397",Rural,22.964279449987703,37
"42.226452,-71.792506","41.924113,-71.886176",Urban,21.434887462366255,28
"41.713223,-89.091458","42.238718,-88.817365",Suburban,38.94229528995928,49
"41.959149,-71.180393","42.23337,-71.791556",Urban,36.61642228779285,52
"31.246179,-83.654904","31.783188,-82.361999",Suburban,84.71235580530323,123
"32.699872,-87.586079","33.165545,-87.518602",Suburban,32.41201237510143,46
"43.077533,-89.43066","42.923152,-87.952402",Urban,75.45522562960548,93
"40.235053,-111.695558","40.523173,-111.926107",Urban,23.314042053134845,29
"32.607654,-83.269106","33.4559,-82.210314",Suburban,84.83080338256028,111
"40.671181,-78.675548","40.647003,-79.712962",Suburban,54.40061671414418,93
"34.739954,-86.630751","35.867033,-86.464398",Urban,78.43660551593351,105
"30.225386,-98.542031","31.071757,-97.710965",Rural,76.55074240311656,106
"39.12851,-84.515191","39.249364,-84.429904",Urban,9.517679320248298,23
"45.178293,-87.101748","44.478516,-87.970914",Rural,64.43319103645553,87
"43.704702,-70.990155","42.472132,-71.023298",Rural,85.17889528922441,103
"39.70438,-97.446521","40.72941,-96.684676",Rural,81.43321838385057,115
"35.401071,-80.869457","34.693285,-81.168022",Urban,51.73730232928074,60
"42.16289,-123.64812","41.77284,-124.194649",Rural,38.917500117764995,68
"30.02076,-90.82982","30.308159,-89.828938",Suburban,63.00090712750645,92
"33.1585,-117.277163","33.80611,-117.229488",Urban,44.829855578768274,68
"38.10437,-83.621715","37.506823,-82.539872",Suburban,72.0577960060059,118
"38.495692,-78.331826","37.904197,-76.863511",Suburban,89.58884353148358,130
"31.558383,-94.504452","32.437336,-94.713184",Urban,61.949206854109335,79
"29.095501,-82.656099","28.439967,-81.476953",Suburban,84.5667990861029,115
"44.792302,-96.45927","43.516781,-96.773492",Rural,89.49585836299906,96
"38.01477,-87.03639","37.733224,-85.881843",Suburban,65.90452825430319,107
"36.410457,-92.195113","36.275168,-92.603848",Suburban,24.593312247246377,43
"32.70065,-97.386965","33.34772,-96.582998",Urban,64.55959849390169,75
"45.63524,-87.99095","45.752418,-87.077756",Rural,44.809086163378815,62
"43.113502,-123.418068","44.090778,-123.093525",Urban,69.44820743401505,80
"27.667387,-97.373419","27.491332,-97.853554",Urban,31.821331741636023,44
"42.54364,-71.61479","42.472132,-71.023298",Suburban,30.529773659159673,54
"42.097156,-80.09283","41.633331,-79.698935",Urban,37.91839817984746,58
"41.677076,-80.673288","41.508849,-81.536534",Rural,46.0962653763227,64
"43.016577,-89.986458","43.018119,-91.108812",Suburban,56.69815144170309,74
"39.985793,-85.617925","40.012987,-86.907259",Suburban,68.26855858970207,92
"46.75384,-89.58404","45.889657,-89.721551",Rural,60.068777323822395,94
"37.59483,-82.27542","36.725034,-83.103432",Rural,75.43436815575326,118
"47.085616,-112.147602","45.96337,-112.508328",Suburban,79.41321639637155,100
"33.49203,-105.38387","32.887765,-105.957544",Suburban,53.32350075277629,92
"38.114249,-122.206292","37.604193,-122.06711",Urban,36.0500896460138,52
"34.418801,-95.358406","33.470485,-94.404148",Rural,85.35049973875707,153
"41.321625,-75.538602","42.095571,-76.01336",Suburban,58.81480882022136,75
"41.690297,-73.310346","41.806634,-72.537741",Rural,40.62983138565645,70
"40.112009,-100.106003","40.198509,-100.652259",Rural,29.45930369416118,46
"35.982642,-96.163955","36.045211,-95.903211",Urban,15.200156599642044,32
"35.943585,-115.19436","36.039484,-114.978238",Urban,13.779661218141042,27
"37.40609,-113.53746","37.654563,-113.088224",Suburban,30.0105636269763,75
"40.959402,-99.539866","40.6242,-98.385897",Rural,64.65381233661203,82
"39.027016,-84.559937","38.070394,-84.480475",Urban,66.23560279974205,71
"43.08813,-99.09488","42.906833,-97.398033",Rural,86.65668425032793,100
"38.82346,-83.504048","39.845926,-84.196457",Suburban,79.74902482349906,120
"37.43641,-96.76475","37.695277,-97.465371",Suburban,42.3347246981954,66
"43.892066,-89.827509","42.974373,-90.118133",Rural,65.06152076396278,98
"41.53653,-83.144869","41.466226,-82.015964",Rural,58.618420253793744,66
"34.049841,-118.33846","34.691717,-118.097755",Urban,46.42527039132901,81
"44.5334,-69.98478","43.720321,-70.235108",Suburban,57.53379890183876,76
"46.81466,-87.69953","46.512052,-87.961534",Urban,24.320741509574045,66
"32.452638,-110.97366","32.293698,-111.013295",Urban,11.222628539896364,26
"27.364656,-82.318479","27.976857,-81.646455",Urban,58.993182547695355,109
"30.948804,-97.225426","31.425314,-97.713003",Suburban,43.75543143414423,53
"38.214874,-112.923106","37.172602,-113.364525",Rural,75.95014768513859,82
"32.945404,-92.811145","32.398469,-93.764403",Rural,67.09590261794133,93
"44.78199,-72.80291","43.623467,-72.324645",Suburban,83.47763642704412,115
"43.43913,-92.78213","43.766417,-91.213606",Rural,81.66982662414671,115
"48.904169,-113.298384","48.231746,-114.326206",Rural,66.0813844681871,145
"42.853539,-70.948211","41.754392,-71.21984",Urban,77.20173870349008,108
"43.982512,-73.331483","43.33513,-73.681701",Rural,48.033453453508386,77
"38.326251,-80.854096","37.290087,-80.088999",Suburban,82.88331052428853,165
"30.543725,-91.219682","30.495093,-92.430878",Urban,72.16954134849794,91
"35.32375,-80.6559","35.752992,-81.717705",Urban,66.65854347929003,94
"35.773632,-78.634457","36.596323,-79.430337",Urban,72.11694526174354,97
"41.763137,-72.727308","42.466405,-73.195733",Urban,54.198583628183925,98
"30.634834,-85.577618","30.188203,-85.66731",Suburban,31.318641564552532,45
"32.93762,-98.24699","33.025136,-96.827818",Suburban,82.47489475783165,104
"37.520339,-121.912568","37.431198,-121.920752",Urban,6.1753834680196045,15
"45.486195,-90.847935","46.047843,-91.488382",Suburban,49.58562029084057,83
"32.496897,-92.337078","32.228363,-92.708211",Suburban,28.52014469253004,45
"31.717905,-89.623543","32.553769,-90.138906",Suburban,65.14997729180939,77
"40.202293,-85.408221","40.328134,-83.757797",Urban,87.44648038993259,132
"38.236645,-76.762227","38.661099,-75.590926",Suburban,69.83614806601638,165
"41.26645,-79.84061","42.15937,-79.967999",Rural,62.0437556150999,92
"39.37703,-84.567353","39.845926,-84.196457",Urban,37.938847962061544,53
"34.261962,-118.336078","33.854065,-118.299217",Urban,28.26187335474224,40
"40.254906,-92.705779","41.283366,-92.662675",Suburban,71.09560520991849,104
"43.517272,-88.73346","42.266192,-88.973371",Rural,87.29021732005191,98
"41.405788,-80.184099","40.386894,-79.824297",Rural,72.86351468631109,85
"34.442018,-79.880497","33.987454,-81.024864",Suburban,72.53578778077943,86
"31.43628,-88.02834","30.801937,-88.100486",Suburban,44.03618858111285,46
"44.294746,-88.316305","43.025334,-88.001444",Urban,89.10869127240773,97
"43.136067,-92.77932","43.018119,-91.108812",Suburban,84.69918476639234,121
"31.837604,-90.016517","31.576507,-91.462445",Suburban,86.885746246195,121
"35.002282,-117.629941","34.693368,-118.171686",Rural,37.40572226574359,58
"48.72633,-116.18853","47.66673,-117.191004",Rural,86.55208920340672,120
"39.145049,-94.688896","39.331404,-94.263305",Urban,26.16292884582559,33
"40.41312,-79.57032","40.663598,-80.589448",Urban,56.24186302880514,96
"37.96954,-76.766517","38.581699,-77.30835",Rural,51.504260124633895,92
"36.01784,-96.90558","36.406557,-97.909162",Suburban,62.058912802774806,84
"42.358201,-72.140846","42.747341,-73.762985",Suburban,86.82951068938043,129
"36.512166,-80.215604","35.371137,-80.828299",Suburban,85.96477363523994,116
"35.322763,-92.299994","34.809626,-92.485934",Suburban,36.98085773703123,56
"37.596504,-81.320935","37.86008,-82.044512",Suburban,43.53367368632372,104
"39.674575,-80.034965","40.515607,-80.224145",Suburban,58.96373748305223,72
"46.50096,-120.46534","47.141208,-119.274193",Suburban,71.61173221379292,106
"34.317365,-89.159059","34.820917,-89.971894",Suburban,57.87158256608535,78
"35.048259,-85.051555","33.855737,-84.586584",Urban,86.54907278593289,111
"40.654217,-84.150781","40.060048,-82.913554",Urban,76.99687116885188,93
"39.62663,-90.466389","38.462198,-90.522253",Rural,80.51041528135504,123
"40.758364,-73.735759","41.31705,-74.147994",Urban,44.177170334432475,70
"44.280319,-85.710694","43.176926,-85.289523",Suburban,79.08382859019923,97
"39.020403,-119.911397","39.422763,-119.756413",Urban,29.01179171925948,78
"33.517097,-81.269821","33.03465,-80.154211",Suburban,72.55306291389088,87
"39.731686,-104.98265","38.939231,-104.612147",Urban,58.22326285853594,75
"35.839769,-83.203929","34.960407,-82.430896",Suburban,74.74577057390464,112
"41.90425,-80.157715","40.62312,-79.946547",Suburban,89.19439452607425,95
"47.273191,-92.675563","47.522611,-92.590891",Rural,17.682421407639758,28
"43.844018,-72.378546","42.664403,-73.110318",Rural,89.43540577012598,143
"39.952162,-80.378188","40.447297,-80.176247",Suburban,35.832044032039335,72
"40.503252,-98.255757","40.73566,-96.599404",Rural,88.3383249515858,114
"38.437001,-120.845706","37.580676,-120.938568",Rural,59.38199538320094,87
"38.988409,-107.231438","39.524271,-107.768057",Rural,46.85112481887845,119
"41.377536,-102.385678","40.626981,-103.236418",Rural,68.24265907066345,89
"39.985177,-84.399364","39.429284,-84.173507",Suburban,40.24105848248488,67
"39.33428,-76.43161","39.932183,-74.962335",Urban,88.4243260014885,95
"30.555263,-83.148179","29.921355,-82.12931",Suburban,74.94775127391762,88
"38.905563,-84.317079","39.845926,-84.196457",Suburban,65.29148777455143,85
"42.59721,-72.3032","41.368419,-72.160661",Urban,85.21637832523915,124
"34.583624,-113.164742","33.610383,-112.336792",Rural,82.25423331506886,109
"28.463682,-81.394771","28.784526,-81.303998",Urban,22.841574803027644,34
"39.858699,-77.69815","39.464442,-76.316304",Urban,78.38489212284117,110
"40.7667,-87.99226","41.696272,-87.518321",Suburban,68.78648001839252,87
"41.989264,-77.347725","41.032026,-78.40078",Rural,85.68916848669393,149
"42.247455,-110.941119","41.265821,-110.954917",Rural,67.82818013390829,116
"29.95809,-90.31195","30.791444,-89.864806",Urban,63.44905289417519,89
"39.510214,-104.721607","39.825311,-105.056447",Urban,28.126925965417033,48
"39.089673,-84.54799","39.881584,-85.386263",Urban,70.65337017689923,111
"46.23251,-103.65547","46.907959,-102.787263",Rural,62.27819994345376,89
"40.732348,-73.325363","40.726422,-73.512866",Urban,9.82599865480373,19
"33.612322,-117.595826","33.940521,-118.049796",Suburban,34.55385303763094,49
"28.358119,-80.696838","27.976857,-81.646455",Urban,63.55773225969479,100
"37.49705,-82.35042","38.42603,-82.25889",Suburban,64.37976672863616,133
"35.13155,-79.42948","35.819934,-79.82333",Urban,52.47193830262927,68
"46.697289,-90.904151","46.603349,-90.85054",Suburban,6.970924448077996,24
"42.20842,-74.60099","41.465605,-75.642215",Rural,74.20843430681603,134
"39.907206,-96.758998","40.657915,-95.856996",Rural,70.3609994860509,105
"33.492969,-112.209757","33.612063,-112.420896",Urban,14.680505121800069,29
"43.16353,-111.01802","42.909839,-112.46357",Rural,75.0762813247805,118
"40.204788,-83.568531","39.891789,-82.041278",Suburban,83.62177409650297,106
"41.92338,-85.52832","42.729335,-84.407491",Rural,79.86732238696077,105
"46.713822,-123.01046","45.431649,-122.754992",Urban,89.43188228491121,96
"42.197953,-95.976865","41.281015,-96.051435",Rural,63.47091752232912,81
"42.252265,-93.089028","42.036544,-93.870094",Rural,42.69944843535289,59
"35.22779,-105.977313","35.65039,-105.999072",Suburban,29.22455968208682,47
"29.791099,-93.437979","30.90578,-94.015782",Rural,84.37110523368118,125
"30.345554,-97.769769","29.509173,-98.374682",Urban,68.20203440099857,79
"30.769758,-88.196296","30.399144,-89.019262",Urban,55.243890008157216,80
"27.849135,-82.494582","28.498009,-81.31162",Urban,84.85988867985338,103
"37.99176,-120.26166","39.187631,-119.757575",Rural,86.99555957053025,198
"35.371633,-80.562141","36.027742,-80.263214",Urban,48.33612776911377,64
"61.732741,-148.783687","61.209899,-149.743371",Suburban,48.03969217146238,60
"36.75062,-92.40488","37.003772,-93.22331",Suburban,48.497933624477085,76
"34.14695,-117.9709","33.83637,-117.938332",Urban,21.53998703654545,36
"41.296984,-83.524683","42.247247,-84.434429",Suburban,80.67398246874883,109
"37.735088,-122.243067","37.996911,-122.109473",Urban,19.50273855465803,42
"45.859058,-119.857639","45.668683,-118.808925",Rural,52.23172844909503,66
"41.1053,-74.39094","40.863001,-73.081217",Urban,70.33322680843871,119
"47.061724,-95.429915","46.801605,-96.842214",Rural,69.0149384292841,90
"40.404942,-75.941603","39.843437,-77.204623",Urban,77.1855978104508,97
"39.193261,-84.964354","39.630978,-84.211596",Suburban,50.29245946406931,71
"41.4712,-75.04211","40.418162,-74.502098",Rural,78.02513149857062,131
"41.743431,-79.052756","41.251977,-80.45179",Urban,79.96570853453565,123
"29.188034,-82.991541","28.891298,-82.489235",Rural,36.62022454018504,65
"38.477827,-101.293036","39.367234,-101.04734",Rural,62.855313398223835,78
"34.91513,-100.39189","35.159697,-101.923537",Rural,88.27985870621126,94
"41.67676,-74.66627","40.695791,-73.578099",Suburban,88.2904738693528,126
"35.056023,-88.504368","34.804588,-88.202597",Rural,24.3723892012154,40
"41.43454,-72.1098","41.663008,-72.718397",Urban,35.20698875983056,54
"39.653531,-75.078625","39.79644,-75.978961",Urban,48.85296276820331,82
"39.958485,-76.658667","39.980368,-75.933436",Urban,38.43231255725176,59
"40.865116,-92.170367","39.752274,-92.464244",Rural,78.43347909125323,108
"47.514671,-122.186447","48.108316,-123.36343",Urban,68.29960756601646,138
"42.236834,-89.357998","43.174323,-89.246589",Suburban,65.02082272442404,87
"41.912303,-99.977135","41.120786,-100.757745",Rural,67.9828231887873,92
"39.190937,-97.075406","39.017865,-96.861527",Rural,16.56798775410437,29
"43.12792,-121.04611","44.292466,-121.170751",Rural,80.70288038589425,102
"32.625298,-90.008601","32.286044,-90.046306",Suburban,23.5430713318784,44
"40.378795,-99.152181","40.943969,-98.384746",Suburban,56.06011652629715,73
"35.656287,-80.701616","35.254922,-81.035142",Suburban,33.48731839854525,51
"38.80144,-90.76513","38.912955,-92.324343",Urban,84.24373943611764,84
"35.07256,-98.24366","35.507928,-97.726342",Suburban,41.905078469741326,65
"42.062377,-87.931797","42.919316,-89.254293",Urban,89.69530466650185,112
"44.840956,-90.257456","43.940688,-90.834053",Rural,68.40719240626751,107
"41.464427,-72.149606","42.23337,-71.791556",Urban,56.23397702367917,66
"33.884696,-118.329998","33.833358,-117.994742",Urban,19.55993226274493,34
"39.388873,-110.876886","40.384481,-111.822695",Rural,85.1245925845777,111
"41.500752,-81.551645","41.374417,-83.119163",Urban,81.66062026988075,94
"42.509635,-82.936069","43.489595,-83.973978",Urban,85.64438596813666,93
"45.910352,-87.20714","45.80811,-88.046546",Suburban,41.00368267149642,68
