origin,destination,ruca,great_circle_distance,driving_time,driving_distance
"43.067413,-76.439657","43.036638,-76.270243",Suburban,8.813864761444691,19.0,11.801699402999999
"43.38008,-71.71702","43.454388,-71.577061",Rural,8.700499627807122,22.0,11.285961473
"29.093677,-97.260776","29.089324,-97.27127",Suburban,0.7013569718197319,2.0,0.7965976220000001
"30.277467,-81.582904","30.17906,-81.555988",Urban,6.98656656729207,16.0,9.748689619
"37.811976,-121.287362","37.785232,-121.218045",Urban,4.211433219880441,16.0,6.4001213
"36.31586,-88.315916","36.281189,-88.308063",Urban,2.4351245234524352,9.0,3.5088820370000002
"43.080902,-88.913251","42.987689,-88.80785",Suburban,8.355501720168684,16.0,10.697523136000001
"42.932957,-78.812252","42.908748,-78.743013",Urban,3.882108589443164,11.0,7.203554003
"41.643316,-93.621343","41.705254,-93.585005",Urban,4.672377846374072,11.0,5.809197479
"47.754413,-122.300477","47.849146,-122.252778",Urban,6.909638268164215,13.0,8.362410918
"44.146121,-70.339859","44.117864,-70.238115",Suburban,5.410142815663709,13.0,6.828245919
"44.023162,-69.875816","43.906751,-69.908385",Suburban,8.204694177310664,19.0,12.175143374000001
"40.958503,-83.247403","40.83503,-83.232264",Suburban,8.567732940816496,15.0,11.213261066
"45.067777,-92.949702","45.089913,-93.006048",Urban,3.14589053613891,9.0,4.242099817
"39.025896,-95.72227","38.998484,-95.694243",Urban,2.4189302435509954,10.0,4.1035340840000005
"41.59151,-84.178148","41.575557,-84.136006",Suburban,2.4409823834960145,22.0,18.780938475000003
"37.187588,-82.711046","37.117083,-82.794957",Rural,6.714466335981868,15.0,8.96638353
"35.014466,-89.853346","35.004812,-90.027918",Urban,9.90175640557707,21.0,11.187163484000001
"39.783897,-75.570042","39.850145,-75.448323",Urban,7.916991717074321,28.0,11.966984089
"32.840081,-83.639351","32.882193,-83.760123",Urban,7.589251407593364,19.0,8.113241147
"36.714583,-93.158501","36.639699,-93.259389",Urban,7.617410887382835,23.0,13.647792643999999
"44.75145,-74.99436","44.662874,-75.032053",Suburban,6.393792541495462,13.0,7.991452431000001
"32.716221,-117.117058","32.637833,-117.024894",Urban,7.619992808974125,12.0,9.323050484
"40.600962,-78.82209","40.475388,-78.751246",Suburban,9.440174549840098,22.0,13.708065631
"42.60621,-89.065499","42.725561,-88.986654",Urban,9.1678125584321,21.0,14.323222921
"25.790654,-80.130046","25.927556,-80.171367",Urban,9.801716897089523,31.0,17.095780323
"38.581369,-77.367205","38.581699,-77.30835",Urban,3.1789470009216645,15.0,7.305458847
"40.430821,-79.920089","40.3869,-80.095856",Urban,9.732375924447933,21.0,12.096850628
"42.38343,-71.41617","42.373038,-71.558804",Urban,7.315375731589566,19.0,10.096657379
"29.920768,-90.204326","29.878685,-90.093565",Urban,7.243466348893895,17.0,9.321807742
"42.763168,-88.197361","42.703459,-88.252854",Urban,4.995125164442898,8.0,5.320799873
"40.6729,-73.53652","40.726947,-73.543592",Urban,3.752621567336252,12.0,3.992930046
"30.14697,-85.521142","30.22542,-85.64913",Urban,9.370735522353003,26.0,14.044227342000001
"33.193415,-86.794377","33.146261,-86.751893",Urban,4.080671861191947,12.0,5.63583497
"34.899993,-86.972554","34.790166,-86.981535",Suburban,7.605392983303275,14.0,8.097706872
"33.352925,-111.780712","33.432489,-111.86568",Urban,7.365208673313265,19.0,13.550237397
"42.04465,-71.87485","42.170677,-71.878857",Urban,8.710058780404193,17.0,12.602025250999999
"35.86881,-95.522072","35.957989,-95.395238",Suburban,9.398988526241812,17.0,13.319087385
"37.6201,-82.35653","37.658671,-82.271664",Suburban,5.353711852335212,14.0,11.668104637999999
"33.643503,-101.77545","33.591236,-101.858744",Urban,6.000840110640035,13.0,8.111998405
"42.023557,-93.648465","42.05207,-93.622077",Urban,2.390562812401512,11.0,3.6598751899999997
"37.093381,-82.94792","37.117083,-82.794957",Rural,8.586488282810526,26.0,14.624587856000002
"42.206092,-72.340486","42.237643,-72.278985",Urban,3.828151287440788,10.0,5.051746230000001
"32.340688,-86.37382","32.370693,-86.268412",Urban,6.492163766388788,13.0,8.935314980000001
"36.857302,-76.265612","36.829176,-76.341528",Urban,4.625709584938882,12.0,6.061474105
"32.853738,-108.330764","32.789184,-108.247665",Urban,6.5707510597216805,29.0,10.253242871000001
"36.241614,-88.860371","36.355073,-88.883587",Suburban,7.945154525730076,18.0,11.555015116
"36.318035,-80.799944","36.276428,-80.832668",Suburban,3.4036749657262555,10.0,6.004307973
"36.381838,-84.775579","36.426277,-84.922256",Rural,8.715468552074134,17.0,11.804806258000001
"25.890095,-80.186714","25.935207,-80.29638",Urban,7.494328964676322,19.0,10.467615866000001
"35.836776,-85.546347","35.929297,-85.489401",Suburban,7.143369957606775,16.0,10.608045712
"41.74756,-70.658164","41.779056,-70.747308",Urban,5.083549612871071,13.0,6.150951528999999
"34.21432,-80.97398","34.135045,-80.965051",Urban,5.501110725611839,7.0,6.452316464
"44.20506,-72.0612","44.140959,-72.024679",Rural,4.78447794793143,10.0,5.960812003
"36.18954,-82.95849","36.131582,-82.869219",Suburban,6.390245683835268,13.0,9.863021883
"41.624749,-83.584234","41.610196,-83.613043",Urban,1.7959677060688504,7.0,2.320199314
"42.016827,-88.117844","41.918042,-88.03217",Urban,8.121419496598941,18.0,13.630394256
"36.308229,-82.387422","36.308965,-82.404385",Urban,0.9458374162702295,5.0,1.693857346
"35.916914,-81.209656","35.908894,-81.175953",Suburban,1.9657204189530155,7.0,2.882540069
"34.304376,-88.667209","34.256073,-88.740492",Urban,5.351895687327412,15.0,6.974268104
"40.69476,-86.19499","40.761337,-86.312353",Suburban,7.676126033442884,16.0,11.471130031
"33.704,-90.72648","33.755281,-90.715568",Urban,3.598234754576365,8.0,4.019027628
"41.01256,-78.83725","41.128104,-78.737404",Suburban,9.52803654839698,22.0,11.53885947
"39.953185,-81.531919","39.987493,-81.574202",Urban,3.260671363682478,6.0,5.8297027219999995
"30.630136,-91.411031","30.688639,-91.464629",Suburban,5.146574367976033,27.0,16.579421022
"31.914948,-92.669269","31.93625,-92.653495",Suburban,1.7383725133582286,4.0,2.0933988990000003
"40.71711,-122.279493","40.584108,-122.343651",Urban,9.785668736681489,24.0,13.184871249
"35.826473,-84.28365","35.822071,-84.264778",Urban,1.1001273907911218,14.0,10.860943708999999
"37.474505,-77.585993","37.431613,-77.621403",Urban,3.54329506166207,11.0,5.154272445
"36.384844,-84.935655","36.426277,-84.922256",Rural,2.9581250432645496,6.0,3.846907861
"35.912072,-86.765537","36.042043,-86.744445",Urban,9.057249679936351,23.0,11.069724365
"38.879019,-76.993696","38.772337,-76.889525",Urban,9.261405999192954,21.0,17.166616617
"45.45509,-122.696724","45.365917,-122.83368",Urban,9.060438534688982,24.0,12.392623224
"30.24923,-89.60468","30.298099,-89.762195",Suburban,9.987165487331618,27.0,19.981427247
"27.855686,-81.430915","27.892737,-81.554508",Suburban,7.97095285049104,15.0,11.008208636
"40.697851,-74.405595","40.687904,-74.298839",Urban,5.634770809468118,17.0,8.864478686
"36.832568,-84.070522","36.972133,-84.102509",Suburban,9.803638204261317,26.0,15.168908852
"41.4621,-73.875003","41.530748,-73.897213",Suburban,4.880401754158148,22.0,10.872128387
"44.66978,-70.5934","44.539523,-70.517323",Suburban,9.746990798029389,16.0,10.726727573000002
"40.635252,-73.636923","40.726947,-73.543592",Urban,8.003340352665045,25.0,10.696901765
"34.573483,-83.575411","34.536525,-83.532073",Suburban,3.54997738137628,9.0,4.357674823
"37.828203,-92.131213","37.826274,-92.146358",Urban,0.8372060202425654,3.0,1.1482936080000001
"39.761844,-76.851125","39.760742,-76.961936",Suburban,5.886019352112072,15.0,9.17143596
"39.245797,-96.633596","39.188537,-96.556236",Urban,5.727222499473312,9.0,6.588396713
"41.780239,-107.117226","41.78954,-107.206883",Rural,4.663585040070611,8.0,5.354975278
"32.643921,-89.111993","32.769587,-89.12949",Suburban,8.742080291135055,13.0,10.694416280999999
"40.7228,-73.515819","40.726947,-73.543592",Urban,1.4822230220288513,8.0,2.068544059
"36.830336,-119.82824","36.83613,-119.731381",Urban,5.371362938269631,15.0,6.221787823
"40.724376,-76.488833","40.787899,-76.505024",Rural,4.470078445329506,20.0,11.236873164
"34.108455,-118.362081","34.18838,-118.325757",Urban,5.899980960050818,27.0,8.812904893
"31.794191,-95.661964","31.736425,-95.616128",Rural,4.814574527519391,12.0,7.125261257
"40.191913,-74.015931","40.207057,-74.081251",Urban,3.6024821762432926,9.0,4.023377225
"34.07001,-117.13448","33.935836,-117.181921",Urban,9.660592771875498,29.0,16.217161729
"40.183405,-83.091235","40.165143,-83.015854",Urban,4.1748541651341045,12.0,5.356218019999999
"44.553968,-70.422541","44.539523,-70.517323",Rural,4.772718191116718,10.0,5.202739383
"33.767817,-118.199401","33.829541,-118.090738",Urban,7.557347822883514,20.0,12.926380913000001
"47.209131,-122.397929","47.16137,-122.288701",Urban,6.098993823254127,21.0,10.561442887
"41.153855,-83.941281","41.034627,-84.035068",Rural,9.576623271395034,18.0,12.925138170999999
"40.67205,-74.49488","40.637927,-74.424794",Urban,4.365195205354101,16.0,6.932014876
"33.131089,-97.008563","33.191635,-97.093656",Suburban,6.459450346998534,15.0,8.231301637
"45.253166,-92.837344","45.276567,-93.001533",Suburban,8.14657904874141,16.0,9.740611796
"42.969378,-85.384134","42.914303,-85.521452",Suburban,7.919604762921712,19.0,10.980868312
"33.685809,-112.366168","33.642245,-112.357486",Urban,3.0511125180715393,12.0,5.0679018760000005
"39.604161,-119.689298","39.528914,-119.782419",Urban,7.185477769134873,22.0,11.239358648000001
"38.886168,-104.745264","38.807518,-104.758624",Urban,5.48154685737833,15.0,5.996230150000001
"42.047863,-91.685645","42.031878,-91.681999",Urban,1.1201926362986832,7.0,1.7603440430000001
"41.323904,-86.150818","41.36448,-86.330579",Rural,9.736938653133954,14.0,11.020014685
"40.765049,-76.939544","40.822928,-76.845046",Suburban,6.358130807480384,12.0,7.95976251
"31.600775,-81.957787","31.613558,-81.878315",Urban,4.759140137286988,9.0,5.339441003
"36.053498,-95.920371","36.075318,-95.775086",Urban,8.25333115427583,20.0,13.265649479
"38.434637,-82.314467","38.407111,-82.375297",Urban,3.802646357077475,10.0,4.386257889
"21.341784,-158.091383","21.39113,-158.034572",Urban,4.998711174075548,12.0,6.274604358
"35.181209,-94.206011","35.220854,-94.297057",Suburban,5.824625997234876,16.0,8.487306489
"44.082716,-71.134348","44.016812,-71.106523",Rural,4.758571061357495,13.0,5.748303120999999
"40.529646,-105.036788","40.526561,-104.990469",Urban,2.441857473478754,10.0,3.745624388
"47.287606,-122.500486","47.292617,-122.310189",Urban,8.925010468826434,23.0,15.482079836
"39.604282,-83.126646","39.582637,-82.94895",Suburban,9.578436252705012,16.0,11.919759893
"39.854454,-84.340345","39.845926,-84.196457",Urban,7.655187435101302,13.0,10.590025953
"47.492385,-122.235856","47.608702,-122.139631",Urban,9.204641060837064,24.0,12.610724445
"39.827675,-82.934198","39.88955,-83.000655",Urban,5.540831873409519,15.0,8.404042775
"40.825018,-80.888617","40.901069,-80.817981",Suburban,6.421407448330951,15.0,8.25180688
"42.935728,-112.46793","42.909839,-112.46357",Urban,1.8023104759964177,6.0,2.0430678479999997
"42.739435,-88.083092","42.703459,-88.252854",Suburban,8.9685051409512,13.0,10.379381184
"42.32643,-85.23916","42.38439,-85.18038",Urban,5.004460237318577,10.0,6.894732616
"42.172938,-79.937675","42.15937,-79.967999",Urban,1.8139748635197628,5.0,2.6812158650000004
"41.67952,-77.06386","41.783777,-77.066808",Rural,7.205076486820601,12.0,8.010093561
"33.402429,-86.951784","33.405387,-86.811378",Urban,8.10118204242967,23.0,14.895505612000001
"42.069149,-76.800695","42.157069,-76.854158",Urban,6.664147406949228,17.0,9.816419058
"33.88274,-117.224878","33.935836,-117.181921",Urban,4.418833829924805,14.0,5.866984982
"32.259774,-90.091589","32.344633,-90.050946",Urban,6.325421711848343,16.0,8.806691183
"39.911895,-84.935057","39.826685,-84.853298",Suburban,7.311637802528567,17.0,11.813505452000001
"38.716845,-112.065687","38.748326,-112.084784",Suburban,2.406372739923644,9.0,4.561484511
"34.294142,-118.603883","34.382691,-118.570905",Urban,6.400911987050398,30.0,17.216947668
"44.22564,-70.372831","44.172658,-70.513138",Suburban,7.855177591663172,20.0,11.482314708999999
"40.105495,-77.640461","40.062277,-77.497972",Suburban,8.10276641904749,17.0,9.887876723
"37.56455,-82.1418","37.658671,-82.271664",Rural,9.633957720006688,25.0,14.230638642
"29.34747,-96.1933","29.326219,-96.121552",Suburban,4.5641872989615075,6.0,4.769643796
"33.882879,-117.5269","33.877332,-117.596138",Urban,3.9900634156361146,14.0,4.679545001
"29.240446,-99.727018","29.234658,-99.754098",Urban,1.680946481757978,6.0,2.363073913
"40.250725,-74.048582","40.207057,-74.081251",Urban,3.4746423944647424,7.0,5.386665199
"42.182748,-80.064915","42.05056,-80.085048",Suburban,9.191424840757222,32.0,13.541538203
"42.476609,-91.311248","42.483204,-91.477313",Rural,8.474495627232313,10.0,10.133318268
"33.238378,-97.203975","33.232687,-97.168331",Suburban,2.0971114697090396,8.0,2.9502695080000003
"42.851234,-70.865667","42.895511,-70.870815",Urban,3.0703350657421313,8.0,3.390821547
"38.888232,-77.026003","38.780236,-77.076863",Urban,7.948064365547953,19.0,12.604510735
"31.331528,-89.215061","31.308385,-89.320695",Urban,6.436821441708297,20.0,8.278525833
"39.469172,-86.068718","39.5009,-86.067152",Urban,2.1937860556883955,6.0,2.452551337
"43.961537,-82.944266","43.822914,-83.00123",Suburban,9.989079464020884,16.0,12.428662742
"42.674311,-92.633495","42.701681,-92.478781",Suburban,8.08191032495381,17.0,9.953742048999999
"40.010896,-80.899286","39.926721,-80.747833",Urban,9.906727912485469,28.0,14.398408812000001
"33.808485,-117.791041","33.828073,-117.83853",Urban,3.043502798463563,12.0,4.21910909
"48.518361,-119.434674","48.414518,-119.507488",Rural,7.912424404198055,22.0,13.637850708
"40.926637,-74.303093","40.992528,-74.312083",Urban,4.576736134699401,12.0,5.513424883
"38.189902,-102.705397","38.088643,-102.60328",Suburban,8.92992779267258,19.0,12.657327270000001
"39.816546,-76.842472","39.769282,-76.670488",Suburban,9.696853928463112,23.0,15.086266509
"29.706787,-95.401748","29.679269,-95.561187",Urban,9.75671898681553,27.0,15.552294759
"33.99504,-117.373184","33.936801,-117.454347",Urban,6.150081542422371,18.0,7.959141139
"30.377954,-95.37714","30.33309,-95.479513",Suburban,6.8456318870946955,16.0,8.952713368
"44.46498,-103.644136","44.480316,-103.812985",Rural,8.392098411258976,12.0,10.657134021
"32.934298,-86.095801","32.916204,-85.952678",Suburban,8.39413199069182,16.0,12.779115985999999
"29.600748,-98.041576","29.701837,-98.093573",Urban,7.650657771528217,20.0,11.454353014
"29.311728,-98.839256","29.355612,-98.858696",Suburban,3.250344996976669,9.0,5.9253938559999995
"38.157317,-75.704343","38.074307,-75.553987",Suburban,9.984969680073334,18.0,12.667269206
"39.56755,-84.8144","39.527904,-84.769548",Suburban,3.6350864710250175,4.0,3.74686713
"42.332038,-89.761171","42.264874,-89.628926",Suburban,8.198205784959367,16.0,11.102657028
"44.863406,-69.266827","44.837454,-69.294372",Rural,2.244048000902686,8.0,3.059009433
"38.85896,-82.86212","38.755061,-82.927261",Suburban,7.989711390838316,13.0,11.174114693
"28.147125,-82.678972","28.207837,-82.668358",Urban,4.244318417180915,13.0,6.804012449999999
"41.84356,-79.172619","41.8822,-79.150889",Urban,2.894468816630599,9.0,4.488162733
"41.45699,-85.4822","41.451877,-85.588439",Suburban,5.512843622604056,7.0,5.691758360000001
"30.113761,-94.120426","30.12196,-94.164136",Urban,2.6730663712739,9.0,3.580961073
"29.791808,-95.228991","29.716163,-95.313405",Urban,7.27711120792488,15.0,12.299417574
"40.37809,-79.80803","40.342403,-79.94663",Urban,7.702398072114333,21.0,9.721349295
"42.980544,-78.231764","43.01327,-78.207918",Urban,2.5622113939272904,7.0,3.36783082
"39.425509,-88.714896","39.405626,-88.826648",Rural,6.121344673385565,11.0,7.401771352000001
"46.506528,-94.967564","46.452898,-95.126816",Rural,8.4345170496009,15.0,12.762338969000002
"36.089022,-115.148313","36.022562,-115.1246",Urban,4.779169993565143,15.0,6.620086634
"34.178483,-118.431791","34.235253,-118.448971",Urban,4.043413267843147,15.0,4.5981454
"37.75437,-121.37078","37.752127,-121.472143",Urban,5.539532376192299,14.0,5.7427107820000005
"39.896923,-76.994725","39.760742,-76.961936",Suburban,9.568710695889555,22.0,10.499305786999999
"38.350719,-81.630359","38.319786,-81.714216",Urban,5.02222393677398,14.0,7.744146773
"33.460036,-84.585773","33.481302,-84.443289",Urban,8.342555332066805,21.0,11.01069412
"40.733043,-84.169749","40.730213,-84.061072",Urban,5.693383532951474,16.0,6.241050324000001
"42.946407,-78.860407","42.982819,-78.693928",Urban,8.785246962887447,24.0,14.331300744
"38.26844,-80.77426","38.304484,-80.835506",Suburban,4.151485373535931,11.0,7.079901174
"40.739599,-74.483413","40.809127,-74.457814",Suburban,4.987162910237122,13.0,6.590882197
"28.047044,-82.363024","28.085794,-82.502639",Urban,8.923216164645753,25.0,12.234794990000001
"41.160846,-82.211778","41.265375,-82.243458",Suburban,7.407595490974144,14.0,8.965140788000001
"42.625391,-78.726767","42.500804,-78.692608",Urban,8.781908823155636,17.0,10.795699754
"36.112796,-115.280099","36.064042,-115.24855",Urban,3.801362171731224,11.0,6.490220095000001
"40.769945,-73.951117","40.750422,-73.996328",Urban,2.7236037742689168,24.0,4.433482085
"21.32021,-157.810758","21.295027,-157.84254",Urban,2.685685823880489,11.0,3.3044509779999998
"34.894534,-90.750779","35.028308,-90.793645",Rural,9.556302385846692,20.0,15.116713687999999
"34.1692,-118.372498","34.235253,-118.448971",Urban,6.318654562522732,24.0,8.799234731
"41.602948,-72.769991","41.605998,-72.713183",Urban,2.9425040572213907,10.0,4.445288134
"43.084013,-96.269648","43.059802,-96.171737",Suburban,5.217268471313559,9.0,6.5492503399999995
"43.147748,-88.588628","43.16216,-88.730224",Urban,7.206150607063525,16.0,9.172678702
"25.468722,-80.477557","25.5708,-80.375722",Urban,9.490091245886443,19.0,14.026207583
"41.667024,-75.118513","41.557386,-75.226453",Suburban,9.40617698094622,22.0,13.323436982
"34.559027,-82.763452","34.544779,-82.631681",Urban,7.562934024954122,22.0,11.258621149
"42.46254,-83.10409","42.538284,-83.032681",Urban,6.3734523906790725,15.0,9.428062183
