zip,ruca,city,state_name,population,county,median_household_income
71115,Urban,Shreveport,Louisiana,"14,066",Caddo,"$58,540"
71118,Urban,Shreveport,Louisiana,"23,876",Caddo,"$50,590"
71119,Urban,Shreveport,Louisiana,"10,679",Caddo,"$43,548"
71129,Urban,Shreveport,Louisiana,"13,419",Caddo,"$47,306"
71201,Urban,Monroe,Louisiana,"21,490",Ouachita,"$51,550"
71202,Urban,Monroe,Louisiana,"27,503",Ouachita,"$24,866"
71203,Urban,Monroe,Louisiana,"39,830",Ouachita,"$40,388"
71209,Urban,Monroe,Louisiana,"1,294",Ouachita,
71212,Urban,Monroe,Louisiana,0,Ouachita,
71218,Suburban,Archibald,Louisiana,0,Richland,
71219,Suburban,Baskin,Louisiana,998,Franklin,"$59,643"
71220,Urban,Bastrop,Louisiana,"21,160",Morehouse,"$32,479"
71222,Suburban,Bernice,Louisiana,"2,638",Union,"$30,392"
71223,Suburban,Bonita,Louisiana,420,Morehouse,"$26,806"
71225,Suburban,Calhoun,Louisiana,"6,948",Ouachita,"$72,951"
71226,Suburban,Chatham,Louisiana,"1,977",Jackson,"$41,488"
71227,Suburban,Choudrant,Louisiana,"4,237",Lincoln,"$51,175"
71229,Suburban,Collinston,Louisiana,"1,303",Morehouse,"$47,283"
71230,Suburban,Crowville,Louisiana,0,Franklin,
71232,Suburban,Delhi,Louisiana,"5,706",Madison,"$44,773"
71233,Suburban,Delta,Louisiana,197,Madison,"$28,958"
71234,Suburban,Downsville,Louisiana,"4,674",Union,"$73,611"
71235,Suburban,Dubach,Louisiana,"3,807",Lincoln,"$39,734"
71237,Rural,Epps,Louisiana,"1,271",West Carroll,"$39,405"
71238,Suburban,Eros,Louisiana,"2,512",Jackson,"$56,827"
71241,Suburban,Farmerville,Louisiana,"8,751",Union,"$50,187"
71242,Rural,Forest,Louisiana,35,West Carroll,
71243,Suburban,Fort Necessity,Louisiana,201,Franklin,"$68,438"
71245,Urban,Grambling,Louisiana,"4,520",Lincoln,"$28,795"
71247,Suburban,Hodge,Louisiana,"1,246",Jackson,"$27,308"
71250,Suburban,Jones,Louisiana,43,Morehouse,
71251,Suburban,Jonesboro,Louisiana,"7,909",Jackson,"$36,540"
71253,Rural,Kilbourne,Louisiana,358,West Carroll,"$31,689"
71254,Suburban,Lake Providence,Louisiana,"7,113",East Carroll,"$22,356"
71256,Suburban,Lillie,Louisiana,"1,024",Union,"$39,205"
71259,Suburban,Mangham,Louisiana,"1,898",Richland,"$55,107"
71260,Suburban,Marion,Louisiana,"2,802",Union,"$26,823"
71261,Rural,Mer Rouge,Louisiana,"1,397",Morehouse,"$19,808"
71263,Rural,Oak Grove,Louisiana,"6,702",West Carroll,"$39,063"
71264,Rural,Oak Ridge,Louisiana,"1,300",Morehouse,"$55,217"
71266,Rural,Pioneer,Louisiana,"1,686",West Carroll,"$56,033"
71268,Suburban,Quitman,Louisiana,"2,682",Jackson,"$61,278"
71269,Suburban,Rayville,Louisiana,"12,724",Richland,"$39,526"
71270,Urban,Ruston,Louisiana,"32,707",Lincoln,"$39,554"
71272,Urban,Ruston,Louisiana,"1,521",Lincoln,
71275,Suburban,Simsboro,Louisiana,"2,841",Lincoln,"$31,176"
71276,Rural,Sondheimer,Louisiana,69,East Carroll,"$112,500"
71277,Suburban,Spearsville,Louisiana,"1,836",Union,"$31,146"
71279,Suburban,Start,Louisiana,56,Richland,
71280,Suburban,Sterlington,Louisiana,"5,053",Union,"$68,594"
71282,Suburban,Tallulah,Louisiana,"9,728",Madison,"$37,279"
71286,Rural,Transylvania,Louisiana,297,East Carroll,"$56,620"
71291,Urban,West Monroe,Louisiana,"35,592",Ouachita,"$60,575"
71292,Urban,West Monroe,Louisiana,"21,157",Ouachita,"$44,199"
71295,Suburban,Winnsboro,Louisiana,"14,354",Franklin,"$37,764"
71301,Urban,Alexandria,Louisiana,"20,226",Rapides,"$36,989"
71302,Urban,Alexandria,Louisiana,"13,726",Rapides,"$33,194"
71303,Urban,Alexandria,Louisiana,"22,581",Rapides,"$58,750"
71316,Suburban,Acme,Louisiana,74,Concordia,
71320,Suburban,Bordelonville,Louisiana,99,Avoyelles,
71322,Suburban,Bunkie,Louisiana,"5,140",Avoyelles,"$23,712"
71323,Suburban,Center Point,Louisiana,985,Avoyelles,"$33,021"
71325,Suburban,Cheneyville,Louisiana,"1,883",Rapides,"$28,672"
71326,Suburban,Clayton,Louisiana,732,Catahoula,"$44,323"
71327,Suburban,Cottonport,Louisiana,"6,100",Avoyelles,"$39,167"
71328,Suburban,Deville,Louisiana,"7,244",Rapides,"$67,236"
71330,Suburban,Echo,Louisiana,39,Rapides,
71331,Suburban,Effie,Louisiana,"1,016",Avoyelles,
71333,Suburban,Evergreen,Louisiana,753,Avoyelles,
71334,Suburban,Ferriday,Louisiana,"10,223",Concordia,"$30,324"
71336,Suburban,Gilbert,Louisiana,"1,395",Franklin,"$36,688"
71339,Rural,Hamburg,Louisiana,14,Avoyelles,
71340,Rural,Harrisonburg,Louisiana,"2,208",Catahoula,"$31,583"
71341,Suburban,Hessmer,Louisiana,"3,446",Avoyelles,"$44,676"
71342,Suburban,Jena,Louisiana,"7,018",LaSalle,"$53,837"
71343,Rural,Jonesville,Louisiana,"6,321",Catahoula,"$45,772"
71345,Suburban,Lebeau,Louisiana,223,St. Landry,
71346,Suburban,Lecompte,Louisiana,"1,980",Rapides,"$41,714"
71350,Suburban,Mansura,Louisiana,"3,896",Avoyelles,"$34,967"
71351,Suburban,Marksville,Louisiana,"11,739",Avoyelles,"$40,217"
71353,Suburban,Melville,Louisiana,"1,490",St. Landry,"$35,893"
71354,Suburban,Monterey,Louisiana,"1,535",Concordia,"$49,659"
71355,Suburban,Moreauville,Louisiana,"2,437",Avoyelles,"$40,717"
71356,Suburban,Morrow,Louisiana,656,St. Landry,
71357,Rural,Newellton,Louisiana,"1,735",Tensas,"$28,438"
71358,Suburban,Palmetto,Louisiana,"1,075",St. Landry,"$33,438"
71359,Urban,Pineville,Louisiana,356,Rapides,
71360,Urban,Pineville,Louisiana,"36,582",Rapides,"$53,563"
71362,Suburban,Plaucheville,Louisiana,"1,996",Avoyelles,"$52,609"
71366,Suburban,Saint Joseph,Louisiana,"1,429",Tensas,"$36,638"
71367,Rural,Saint Landry,Louisiana,"1,523",Evangeline,"$55,625"
71368,Rural,Sicily Island,Louisiana,"1,251",Catahoula,"$32,582"
71369,Rural,Simmesport,Louisiana,"2,127",Avoyelles,"$30,352"
71371,Suburban,Trout,Louisiana,"2,527",LaSalle,"$66,786"
71373,Urban,Vidalia,Louisiana,"5,702",Concordia,"$38,639"
71375,Suburban,Waterproof,Louisiana,"1,105",Tensas,"$28,611"
71378,Rural,Wisner,Louisiana,"2,254",Franklin,"$32,847"
71401,Rural,Aimwell,Louisiana,27,Catahoula,
71403,Suburban,Anacoco,Louisiana,"4,052",Vernon,"$67,396"
71404,Suburban,Atlanta,Louisiana,579,Winn,"$64,712"
71405,Urban,Ball,Louisiana,"5,954",Rapides,"$65,818"
71406,Suburban,Belmont,Louisiana,156,Sabine,
71407,Suburban,Bentley,Louisiana,"1,003",Grant,
71409,Suburban,Boyce,Louisiana,"5,222",Rapides,"$46,250"
71410,Suburban,Calvin,Louisiana,100,Winn,"$42,083"
71411,Suburban,Campti,Louisiana,"3,166",Natchitoches,"$29,038"
71414,Suburban,Clarence,Louisiana,231,Natchitoches,"$18,690"
71415,Suburban,Clarks,Louisiana,313,Caldwell,"$27,500"
71416,Suburban,Cloutierville,Louisiana,853,Natchitoches,"$35,848"
71417,Suburban,Colfax,Louisiana,"5,283",Grant,"$39,948"
71418,Suburban,Columbia,Louisiana,"5,300",Caldwell,"$35,799"
71419,Suburban,Converse,Louisiana,"1,863",Sabine,"$54,844"
71422,Suburban,Dodson,Louisiana,"1,675",Winn,"$43,276"
71423,Suburban,Dry Prong,Louisiana,"4,250",Grant,"$60,252"
71424,Suburban,Elmer,Louisiana,"1,354",Rapides,"$75,313"
71425,Rural,Enterprise,Louisiana,20,Catahoula,
71426,Rural,Fisher,Louisiana,164,Sabine,"$43,750"
71427,Suburban,Flatwoods,Louisiana,256,Rapides,"$20,987"
71428,Suburban,Flora,Louisiana,0,Natchitoches,
71429,Rural,Florien,Louisiana,"3,042",Sabine,"$44,356"
71430,Rural,Forest Hill,Louisiana,"3,121",Rapides,"$42,385"
71432,Suburban,Georgetown,Louisiana,"1,039",Grant,"$52,174"
71433,Rural,Glenmora,Louisiana,"3,585",Rapides,"$39,599"
71434,Suburban,Gorum,Louisiana,37,Natchitoches,
71435,Suburban,Grayson,Louisiana,"3,776",Caldwell,"$44,148"
71438,Suburban,Hineston,Louisiana,"1,225",Vernon,"$58,319"
71439,Suburban,Hornbeck,Louisiana,"2,110",Vernon,"$47,275"
71441,Suburban,Kelly,Louisiana,795,Caldwell,
71446,Suburban,Leesville,Louisiana,"21,469",Vernon,"$53,012"
71447,Suburban,Lena,Louisiana,"1,293",Rapides,"$31,356"
71449,Suburban,Many,Louisiana,"8,444",Sabine,"$33,432"
71450,Suburban,Marthaville,Louisiana,849,Natchitoches,"$35,611"
71452,Suburban,Melrose,Louisiana,169,Natchitoches,"$25,327"
71454,Suburban,Montgomery,Louisiana,"2,200",Grant,"$44,725"
71455,Suburban,Mora,Louisiana,319,Natchitoches,
71456,Suburban,Natchez,Louisiana,878,Natchitoches,"$59,375"
71457,Urban,Natchitoches,Louisiana,"26,128",Natchitoches,"$36,258"
71459,Suburban,Fort Polk,Louisiana,"11,363",Vernon,"$50,280"
71461,Suburban,New Llano,Louisiana,"2,377",Vernon,"$51,169"
71462,Suburban,Noble,Louisiana,"1,848",Sabine,"$36,786"
71463,Suburban,Oakdale,Louisiana,"9,285",Allen,"$44,628"
71465,Suburban,Olla,Louisiana,"3,483",LaSalle,"$39,554"
71466,Suburban,Otis,Louisiana,703,Rapides,"$41,092"
71467,Urban,Pollock,Louisiana,"8,581",Grant,"$59,907"
71468,Suburban,Provencal,Louisiana,613,Natchitoches,"$71,528"
71469,Suburban,Robeline,Louisiana,"2,346",Natchitoches,"$30,530"
71472,Suburban,Sieper,Louisiana,352,Rapides,"$115,380"
71473,Suburban,Sikes,Louisiana,407,Winn,"$29,929"
71474,Suburban,Simpson,Louisiana,431,Vernon,"$72,321"
71475,Suburban,Slagle,Louisiana,9,Vernon,
71479,Suburban,Tullos,Louisiana,727,Winn,"$55,331"
71480,Suburban,Urania,Louisiana,"1,338",LaSalle,"$28,333"
71483,Suburban,Winnfield,Louisiana,"9,860",Winn,"$44,432"
71485,Suburban,Woodworth,Louisiana,"2,958",Rapides,"$89,167"
71486,Suburban,Zwolle,Louisiana,"5,352",Sabine,"$41,509"
71497,Urban,Natchitoches,Louisiana,"1,213",Natchitoches,
71601,Urban,Pine Bluff,Arkansas,"14,037",Jefferson,"$33,263"
71602,Urban,White Hall,Arkansas,"16,094",Jefferson,"$58,341"
71603,Urban,Pine Bluff,Arkansas,"30,376",Jefferson,"$46,089"
71630,Rural,Arkansas City,Arkansas,451,Desha,"$38,194"
71631,Suburban,Banks,Arkansas,628,Bradley,"$39,722"
71635,Suburban,Crossett,Arkansas,"10,879",Ashley,"$44,906"
71638,Suburban,Dermott,Arkansas,"3,251",Drew,"$33,579"
71639,Suburban,Dumas,Arkansas,"5,640",Lincoln,"$36,679"
71640,Rural,Eudora,Arkansas,"2,800",Chicot,"$24,370"
71642,Suburban,Fountain Hill,Arkansas,787,Ashley,
71643,Suburban,Gould,Arkansas,"5,654",Lincoln,"$30,125"
71644,Suburban,Grady,Arkansas,387,Lincoln,"$59,583"
71646,Suburban,Hamburg,Arkansas,"6,575",Ashley,"$39,438"
71647,Suburban,Hermitage,Arkansas,"1,817",Bradley,"$46,122"
71651,Suburban,Jersey,Arkansas,35,Bradley,
71652,Suburban,Kingsland,Arkansas,"1,104",Cleveland,"$47,321"
71653,Suburban,Lake Village,Arkansas,"4,489",Chicot,"$44,142"
71654,Suburban,McGehee,Arkansas,"4,647",Desha,"$36,250"
71655,Suburban,Monticello,Arkansas,"14,286",Drew,"$43,241"
71658,Suburban,Montrose,Arkansas,561,Ashley,"$34,500"
71659,Suburban,Moscow,Arkansas,11,Jefferson,
71660,Suburban,New Edinburg,Arkansas,869,Cleveland,
71661,Suburban,Parkdale,Arkansas,287,Ashley,"$43,500"
71662,Suburban,Pickens,Arkansas,87,Desha,
71663,Suburban,Portland,Arkansas,607,Chicot,"$52,188"
71665,Suburban,Rison,Arkansas,"5,186",Cleveland,"$48,732"
71666,Rural,Rohwer,Arkansas,8,Desha,
71667,Suburban,Star City,Arkansas,"6,600",Lincoln,"$53,216"
71670,Suburban,Tillar,Arkansas,987,Desha,"$38,924"
71671,Suburban,Warren,Arkansas,"8,552",Bradley,"$42,772"
71674,Rural,Watson,Arkansas,564,Desha,"$30,875"
71675,Suburban,Wilmar,Arkansas,"1,808",Drew,"$39,734"
71676,Suburban,Wilmot,Arkansas,527,Ashley,"$34,063"
71677,Suburban,Winchester,Arkansas,100,Drew,"$40,625"
71678,Suburban,Yorktown,Arkansas,0,Lincoln,
71701,Urban,Camden,Arkansas,"17,730",Ouachita,"$44,280"
71720,Suburban,Bearden,Arkansas,"2,011",Ouachita,"$50,464"
71721,Rural,Beirne,Arkansas,0,Clark,
71722,Suburban,Bluff City,Arkansas,37,Nevada,"$31,083"
71724,Suburban,Calion,Arkansas,363,Union,"$36,607"
71725,Suburban,Carthage,Arkansas,274,Dallas,"$35,000"
71726,Suburban,Chidester,Arkansas,"1,029",Ouachita,"$26,808"
71728,Rural,Curtis,Arkansas,59,Clark,
71730,Urban,El Dorado,Arkansas,"29,344",Union,"$46,781"
71740,Suburban,Emerson,Arkansas,"1,511",Columbia,"$70,781"
71742,Suburban,Fordyce,Arkansas,"4,780",Dallas,"$31,440"
71743,Rural,Gurdon,Arkansas,"3,351",Clark,"$46,792"
71744,Rural,Hampton,Arkansas,"3,049",Calhoun,"$59,143"
71745,Rural,Harrell,Arkansas,191,Calhoun,"$39,750"
71747,Suburban,Huttig,Arkansas,"1,206",Union,"$42,344"
71748,Suburban,Ivan,Arkansas,75,Dallas,"$110,221"
71749,Suburban,Junction City,Arkansas,"3,366",Union,"$42,321"
71751,Suburban,Louann,Arkansas,897,Ouachita,"$49,942"
71752,Suburban,McNeil,Arkansas,672,Columbia,"$44,453"
71753,Urban,Magnolia,Arkansas,"16,707",Columbia,"$38,526"
71758,Suburban,Mount Holly,Arkansas,183,Union,"$53,922"
71759,Suburban,Norphlet,Arkansas,415,Union,
71762,Suburban,Smackover,Arkansas,"2,881",Union,"$48,235"
71763,Suburban,Sparkman,Arkansas,"1,704",Dallas,"$57,679"
71764,Suburban,Stephens,Arkansas,"1,663",Ouachita,"$56,700"
71765,Suburban,Strong,Arkansas,"2,182",Union,"$33,816"
71766,Suburban,Thornton,Arkansas,624,Calhoun,"$50,909"
71770,Suburban,Waldo,Arkansas,"3,053",Columbia,"$35,429"
71772,Rural,Whelen Springs,Arkansas,17,Clark,
71801,Suburban,Hope,Arkansas,"15,972",Hempstead,"$45,980"
71820,Suburban,Alleene,Arkansas,129,Little River,"$250,001"
71822,Suburban,Ashdown,Arkansas,"7,895",Little River,"$61,045"
71823,Rural,Ben Lomond,Arkansas,66,Sevier,"$33,750"
71825,Suburban,Blevins,Arkansas,415,Hempstead,"$65,083"
71826,Suburban,Bradley,Arkansas,994,Lafayette,"$29,694"
71827,Suburban,Buckner,Arkansas,925,Lafayette,"$63,400"
71831,Suburban,Columbus,Arkansas,76,Howard,
71832,Suburban,De Queen,Arkansas,"10,617",Sevier,"$50,234"
71833,Rural,Dierks,Arkansas,"1,781",Howard,"$38,125"
71834,Suburban,Doddridge,Arkansas,"1,516",Miller,"$57,507"
71835,Suburban,Emmet,Arkansas,"1,024",Nevada,"$56,914"
71836,Suburban,Foreman,Arkansas,"2,965",Little River,"$49,252"
71837,Suburban,Fouke,Arkansas,"4,752",Miller,"$54,505"
71838,Suburban,Fulton,Arkansas,"1,007",Hempstead,"$27,212"
71839,Suburban,Garland City,Arkansas,443,Miller,"$28,056"
71841,Suburban,Gillham,Arkansas,793,Sevier,"$50,625"
71842,Suburban,Horatio,Arkansas,"2,106",Sevier,"$48,093"
71845,Suburban,Lewisville,Arkansas,"1,945",Lafayette,"$34,415"
71846,Rural,Lockesburg,Arkansas,"2,552",Sevier,"$47,813"
71847,Suburban,McCaskill,Arkansas,354,Hempstead,"$20,662"
71851,Suburban,Mineral Springs,Arkansas,"2,044",Howard,"$40,417"
71852,Suburban,Nashville,Arkansas,"10,137",Howard,"$45,475"
71853,Suburban,Ogden,Arkansas,243,Little River,"$19,048"
71854,Urban,Texarkana,Arkansas,"36,164",Miller,"$44,849"
71855,Suburban,Ozan,Arkansas,283,Hempstead,"$40,962"
71857,Suburban,Prescott,Arkansas,"5,160",Nevada,"$40,552"
71858,Suburban,Rosston,Arkansas,"1,854",Nevada,"$44,487"
71859,Suburban,Saratoga,Arkansas,346,Hempstead,"$32,621"
71860,Suburban,Stamps,Arkansas,"2,027",Lafayette,"$28,077"
71861,Suburban,Taylor,Arkansas,"1,884",Lafayette,"$43,875"
71862,Suburban,Washington,Arkansas,631,Hempstead,"$33,922"
71864,Suburban,Willisville,Arkansas,58,Nevada,"$33,281"
71865,Suburban,Wilton,Arkansas,294,Little River,"$56,250"
71866,Suburban,Winthrop,Arkansas,578,Little River,
71901,Urban,Hot Springs National Park,Arkansas,"29,241",Garland,"$48,485"
71909,Suburban,Hot Springs Village,Arkansas,"18,141",Garland,"$61,312"
71913,Urban,Hot Springs National Park,Arkansas,"46,803",Garland,"$49,692"
71921,Suburban,Amity,Arkansas,"3,706",Clark,"$60,313"
71922,Rural,Antoine,Arkansas,184,Pike,"$28,750"
71923,Urban,Arkadelphia,Arkansas,"14,624",Clark,"$45,205"
71929,Suburban,Bismarck,Arkansas,"4,394",Hot Spring,"$49,269"
71933,Suburban,Bonnerdale,Arkansas,"1,128",Garland,"$33,589"
71935,Rural,Caddo Gap,Arkansas,567,Montgomery,"$38,417"
71937,Suburban,Cove,Arkansas,"2,274",Polk,"$46,389"
71940,Rural,Delight,Arkansas,"1,536",Pike,"$46,861"
71941,Suburban,Donaldson,Arkansas,"2,127",Hot Spring,"$54,375"
71942,Suburban,Friendship,Arkansas,151,Hot Spring,"$75,592"
71943,Rural,Glenwood,Arkansas,"3,891",Pike,"$35,531"
71944,Rural,Grannis,Arkansas,803,Polk,"$54,740"
71945,Suburban,Hatfield,Arkansas,"1,294",Polk,"$28,669"
71949,Suburban,Jessieville,Arkansas,898,Garland,"$27,266"
71950,Rural,Kirby,Arkansas,609,Pike,"$48,250"
71952,Rural,Langley,Arkansas,42,Pike,
71953,Suburban,Mena,Arkansas,"13,098",Polk,"$45,771"
71956,Suburban,Mountain Pine,Arkansas,"1,415",Garland,"$42,933"
71957,Rural,Mount Ida,Arkansas,"2,979",Montgomery,"$43,214"
71958,Rural,Murfreesboro,Arkansas,"2,381",Pike,"$42,102"
71959,Rural,Newhope,Arkansas,689,Pike,"$57,375"
71960,Rural,Norman,Arkansas,"1,228",Montgomery,"$30,583"
71961,Rural,Oden,Arkansas,"1,151",Montgomery,"$39,268"
71962,Suburban,Okolona,Arkansas,914,Clark,"$28,854"
71964,Suburban,Pearcy,Arkansas,"4,817",Garland,"$57,500"
71965,Rural,Pencil Bluff,Arkansas,233,Montgomery,
71968,Suburban,Royal,Arkansas,"5,470",Garland,"$69,780"
71969,Rural,Sims,Arkansas,275,Montgomery,"$36,458"
71970,Rural,Story,Arkansas,593,Montgomery,"$58,571"
71971,Rural,Umpire,Arkansas,404,Howard,"$52,996"
71972,Suburban,Vandervoort,Arkansas,416,Polk,"$59,615"
71973,Rural,Wickes,Arkansas,"1,754",Polk,"$30,909"
71998,Urban,Arkadelphia,Arkansas,545,Clark,
71999,Urban,Arkadelphia,Arkansas,537,Clark,
72001,Suburban,Adona,Arkansas,611,Perry,"$27,955"
72002,Urban,Alexander,Arkansas,"19,474",Saline,"$71,576"
72003,Suburban,Almyra,Arkansas,837,Arkansas,"$63,553"
72004,Suburban,Altheimer,Arkansas,769,Jefferson,"$33,967"
72005,Suburban,Amagon,Arkansas,103,Jackson,"$62,969"
72006,Suburban,Augusta,Arkansas,"2,236",Woodruff,"$44,241"
72007,Urban,Austin,Arkansas,"8,974",Lonoke,"$73,369"
72010,Suburban,Bald Knob,Arkansas,"5,638",White,"$43,619"
72011,Suburban,Bauxite,Arkansas,"4,671",Saline,"$70,417"
72012,Suburban,Beebe,Arkansas,"13,130",White,"$60,147"
72013,Suburban,Bee Branch,Arkansas,"1,990",Van Buren,"$44,792"
72014,Suburban,Beedeville,Arkansas,45,Jackson,
72015,Urban,Benton,Arkansas,"27,575",Saline,"$57,324"
72016,Suburban,Bigelow,Arkansas,"2,667",Perry,"$37,471"
72017,Suburban,Biscoe,Arkansas,426,Prairie,"$24,792"
72019,Urban,Benton,Arkansas,"28,491",Saline,"$76,810"
72020,Suburban,Bradford,Arkansas,"3,511",Jackson,"$40,625"
72021,Suburban,Brinkley,Arkansas,"3,666",Monroe,"$40,611"
72022,Urban,Bryant,Arkansas,"17,189",Saline,"$77,643"
72023,Urban,Cabot,Arkansas,"36,333",Lonoke,"$66,135"
72024,Rural,Carlisle,Arkansas,"4,188",Lonoke,"$52,277"
72025,Suburban,Casa,Arkansas,733,Perry,"$46,944"
72026,Suburban,Casscoe,Arkansas,228,Arkansas,"$54,276"
72027,Suburban,Center Ridge,Arkansas,"1,422",Conway,"$56,921"
72028,Suburban,Choctaw,Arkansas,0,Van Buren,
72029,Suburban,Clarendon,Arkansas,"1,764",Monroe,"$30,781"
72030,Suburban,Cleveland,Arkansas,868,Conway,"$46,750"
72031,Rural,Clinton,Arkansas,"6,526",Van Buren,"$39,868"
72032,Urban,Conway,Arkansas,"34,137",Faulkner,"$53,048"
72034,Urban,Conway,Arkansas,"47,096",Faulkner,"$51,526"
72035,Urban,Conway,Arkansas,"2,107",Faulkner,
72036,Rural,Cotton Plant,Arkansas,595,Woodruff,"$15,341"
72038,Suburban,Crocketts Bluff,Arkansas,100,Arkansas,"$54,219"
72039,Suburban,Damascus,Arkansas,"2,454",Faulkner,"$53,581"
72040,Suburban,Des Arc,Arkansas,"2,253",Prairie,"$34,691"
72041,Suburban,De Valls Bluff,Arkansas,"1,235",Prairie,"$55,189"
72042,Suburban,De Witt,Arkansas,"5,011",Arkansas,"$52,574"
72044,Rural,Edgemont,Arkansas,"1,309",Cleburne,"$53,077"
72045,Suburban,El Paso,Arkansas,"1,193",White,"$62,448"
72046,Suburban,England,Arkansas,"4,105",Lonoke,"$53,140"
72047,Suburban,Enola,Arkansas,840,Faulkner,"$34,911"
72048,Suburban,Ethel,Arkansas,77,Arkansas,"$151,429"
72051,Rural,Fox,Arkansas,528,Stone,"$42,574"
72052,Urban,Garner,Arkansas,114,White,"$53,750"
72053,Urban,College Station,Arkansas,188,Pulaski,"$31,382"
72055,Rural,Gillett,Arkansas,652,Arkansas,"$59,375"
72057,Suburban,Grapevine,Arkansas,"1,315",Grant,"$113,750"
72058,Suburban,Greenbrier,Arkansas,"18,663",Faulkner,"$71,236"
72059,Suburban,Gregory,Arkansas,46,Woodruff,
72060,Urban,Griffithville,Arkansas,583,White,"$38,029"
72061,Suburban,Guy,Arkansas,77,Faulkner,"$60,750"
72063,Suburban,Hattieville,Arkansas,"1,770",Conway,"$32,949"
72064,Rural,Hazen,Arkansas,"2,793",Prairie,"$55,139"
72065,Suburban,Hensley,Arkansas,"5,552",Saline,"$71,445"
72066,Suburban,Hickory Plains,Arkansas,196,Prairie,
72067,Rural,Higden,Arkansas,"2,540",Cleburne,"$46,250"
72068,Urban,Higginson,Arkansas,962,White,"$42,366"
72069,Suburban,Holly Grove,Arkansas,"1,015",Monroe,"$55,179"
72070,Suburban,Houston,Arkansas,"1,932",Perry,"$65,074"
72072,Suburban,Humnoke,Arkansas,320,Lonoke,"$48,125"
72073,Suburban,Humphrey,Arkansas,834,Arkansas,"$64,861"
72074,Rural,Hunter,Arkansas,123,Woodruff,"$62,188"
72075,Suburban,Jacksonport,Arkansas,3,Jackson,
72076,Urban,Jacksonville,Arkansas,"39,117",Pulaski,"$46,795"
72079,Suburban,Jefferson,Arkansas,520,Jefferson,"$65,221"
72080,Suburban,Jerusalem,Arkansas,440,Van Buren,"$30,817"
72081,Suburban,Judsonia,Arkansas,"7,643",White,"$41,250"
72082,Urban,Kensett,Arkansas,"2,226",White,"$25,779"
72083,Suburban,Keo,Arkansas,214,Lonoke,"$31,250"
72084,Suburban,Leola,Arkansas,"1,267",Dallas,"$53,988"
72085,Suburban,Letona,Arkansas,275,White,"$43,750"
72086,Suburban,Lonoke,Arkansas,"11,919",Lonoke,"$51,135"
72087,Urban,Lonsdale,Arkansas,"1,624",Saline,"$41,350"
72088,Suburban,Fairfield Bay,Arkansas,"2,235",Van Buren,"$44,522"
72099,Urban,Little Rock Air Force Base,Arkansas,674,Pulaski,
72101,Rural,McCrory,Arkansas,"3,160",Woodruff,"$55,159"
72102,Suburban,McRae,Arkansas,"2,795",White,"$51,790"
72103,Urban,Mabelvale,Arkansas,"14,422",Saline,"$53,641"
72104,Suruban,Malvern,Arkansas,"23,606",Hot Spring,"$47,055"
72106,Suburban,Mayflower,Arkansas,"5,946",Faulkner,"$49,478"
72107,Suburban,Menifee,Arkansas,46,Conway,"$47,083"
72108,Suburban,Monroe,Arkansas,0,Monroe,
72110,Suburban,Morrilton,Arkansas,"11,600",Conway,"$42,797"
72111,Suburban,Mount Vernon,Arkansas,"1,240",Faulkner,"$64,000"
72112,Suburban,Newport,Arkansas,"10,851",Jackson,"$38,458"
72113,Urban,Maumelle,Arkansas,"27,190",Pulaski,"$66,409"
72114,Urban,North Little Rock,Arkansas,"10,550",Pulaski,"$25,328"
72116,Urban,North Little Rock,Arkansas,"20,651",Pulaski,"$72,910"
72117,Urban,North Little Rock,Arkansas,"14,495",Pulaski,"$36,352"
72118,Urban,North Little Rock,Arkansas,"21,975",Pulaski,"$43,294"
72119,Urban,North Little Rock,Arkansas,0,Pulaski,
72120,Urban,Sherwood,Arkansas,"33,397",Pulaski,"$67,133"
72121,Suburban,Pangburn,Arkansas,"3,120",White,"$34,655"
72122,Suburban,Paron,Arkansas,"1,100",Saline,"$77,935"
72123,Rural,Patterson,Arkansas,312,Woodruff,"$29,250"
72125,Suburban,Perry,Arkansas,795,Perry,"$33,906"
72126,Suburban,Perryville,Arkansas,"3,821",Perry,"$57,000"
